Date,Close,High,Low,Open,Volume,Ticker,log_close,prev_log_close,prev_high,prev_low,prev_open,prev_volume,log_ret,vol_change,ma5,ma20,ma5_close_ratio,ma20_close_ratio,hl_range
2012-03-05,53.43317794799805,53.90723448507191,53.16228628388638,53.297729532527846,22782000,2330.TW,3.978431862920675,3.9922771306177105,54.24584127563248,53.636336396098336,54.17811965942383,23782000.0,-0.013845267697035535,0.12343521186640838,3.98818813557859,3.9726784027680986,1.0010252763661378,1.0049333789102979,0.011250019073486328
2012-03-06,53.83950424194336,53.90722585542299,53.02683454653199,53.90722585542299,27703000,2330.TW,3.9860074773063996,3.978431862920675,53.90723448507191,53.16228628388638,53.297729532527846,22782000.0,0.007575614385724627,-0.042048608191068926,3.990226373966448,3.9740272399893883,0.9970441498951729,1.0011083524760385,0.013941678743317943
2012-03-07,53.568607330322266,53.704055710731446,53.297715736331305,53.500885723531376,30305000,2330.TW,3.9809632123610266,3.9860074773063996,53.90722585542299,53.02683454653199,53.90722585542299,27703000.0,-0.005044264945373023,0.21600386269862182,3.991235226955522,3.976147025985461,0.9986901925464539,1.002479901084265,0.01635214367752559
2012-03-08,53.97495269775391,54.313565964783294,53.63633943072451,54.04267948462251,36169000,2330.TW,3.9885201000272383,3.9809632123610266,53.704055710731446,53.297715736331305,53.500885723531376,30305000.0,0.0075568876662117646,0.09392484568458292,3.9862411773027717,3.9772333218941336,0.9986759544375294,1.0009378103231612,0.007585412327307849
2012-03-09,54.17811965942383,54.17811965942383,53.36544993126372,53.83950641155243,22702000,2330.TW,3.9922771306177105,3.9885201000272383,54.313565964783294,53.63633943072451,54.04267948462251,36169000.0,0.0037570305904721657,0.19349942253753505,3.98523995664661,3.978697462186117,1.0008230729934235,1.002468807426168,0.012547051923344514
2012-03-12,54.17811965942383,54.51673290729522,53.90722802776108,54.31356289184114,28913000,2330.TW,3.9922771306177105,3.9922771306177105,54.17811965942383,53.36544993126372,53.83950641155243,22702000.0,0.0,-0.37233542536426223,3.98523995664661,3.980284900168101,1.0017658093484092,1.0030129075557137,0.01499996185302737
2012-03-13,55.05851364135742,55.05851364135742,54.24583878370163,54.58445201601791,47221000,2330.TW,4.008396504096858,3.9922771306177105,54.51673290729522,53.90722802776108,54.31356289184114,28913000.0,0.01611937347914738,0.2735882301118844,3.988009010186017,3.981550780727929,1.0010702384123988,1.002694013081963,0.011250019073486328
2012-03-14,56.345245361328125,56.345245361328125,55.53257559015478,55.80346723615536,60618000,2330.TW,4.03149786001952,4.008396504096858,55.05851364135742,54.24583878370163,54.58445201601791,47221000.0,0.023101355922662492,0.6332099747518418,3.992486815544109,3.9843327848424366,1.00398490697347,1.0060395856857054,0.014760203352917046
2012-03-15,56.345245361328125,56.345245361328125,55.87118885594841,56.345245361328125,30072000,2330.TW,4.03149786001952,4.03149786001952,56.345245361328125,55.53257559015478,55.80346723615536,60618000.0,0.0,0.2837085195146227,4.002593745075808,3.9884653068106317,1.0072213461531716,1.0107892509771634,0.014423040772329539
2012-03-16,54.92306900024414,56.751583679758426,54.92306900024414,56.34524363975865,29079000,2330.TW,4.005933460624779,4.03149786001952,56.345245361328125,55.87118885594841,56.345245361328125,30072000.0,-0.02556439939474142,-0.5039097297832327,4.011189297074265,3.992142972393471,1.0050629779452365,1.0098580857194237,0.008413425167282655
2012-03-19,56.683860778808594,57.02247405745579,55.80346935442305,56.683860778808594,37321000,2330.TW,4.037489527866329,4.005933460624779,56.751583679758426,54.92306900024414,56.34524363975865,29079000.0,0.031556067241550245,-0.03302075019952111,4.013920563075677,3.993772191921974,0.9980101493476546,1.0030450581851922,0.03329228888331345
2012-03-20,56.345245361328125,56.954750273122336,56.07435888215594,56.88702865332929,29232000,2330.TW,4.03149786001952,4.037489527866329,57.02247405745579,55.80346935442305,56.683860778808594,37321000.0,-0.005991667846808824,0.2834347811135183,4.022963042525402,3.996979214812554,1.0036108920682028,1.010135232353385,0.0215053224371842
2012-03-21,57.496524810791016,57.6996896392366,56.75157677283536,57.42880320130916,61534000,2330.TW,4.051724507903651,4.03149786001952,56.954750273122336,56.07435888215594,56.88702865332929,29232000.0,0.020226647884130422,-0.21674124487553925,4.027583313709934,3.998940251282645,1.000971934285322,1.008141559185945,0.01562494555344755
2012-03-22,57.699703216552734,58.038316510468725,57.09020342096702,57.56425996571787,37740000,2330.TW,4.055252029940214,4.051724507903651,57.6996896392366,56.75157677283536,57.42880320130916,61534000.0,0.0035275220365633686,1.1050218938149974,4.03162864328676,4.001912620146942,1.0049845524960126,1.0124470203337124,0.01648991603442619
2012-03-23,57.83514404296875,57.83514404296875,57.15791754402726,57.564252410026526,29341000,2330.TW,4.057596619329009,4.055252029940214,58.038316510468725,57.09020342096702,57.56425996571787,37740000.0,0.00234458938879456,-0.3866805343387396,4.036379477270899,4.005061365113067,1.0046756140683966,1.0125318091913256,0.01643185383369028
2012-03-26,56.61614990234375,57.63198993109452,55.87120158129244,57.63198993109452,58830000,2330.TW,4.036294278472814,4.057596619329009,57.83514404296875,57.15791754402726,57.564252410026526,29341000.0,-0.021302340856194313,-0.22254901960784312,4.046712109011745,4.008515191078155,1.0026897169909925,1.0122442914424012,0.011709601664315722
2012-03-27,58.10601806640625,58.10601806640624,57.09017862585248,57.564234964713606,34236000,2330.TW,4.062269239671094,4.036294278472814,57.63198993109452,55.87120158129244,57.63198993109452,58830000.0,0.0259749611982798,1.0050441361916773,4.046473059133042,4.011917871452726,0.9974845302287991,1.0060759985127166,0.03110046078440936
2012-03-28,57.90285873413086,58.58008515207391,57.2933539246166,58.58008515207391,28246000,2330.TW,4.058766757006586,4.062269239671094,58.10601806640624,57.09017862585248,57.564234964713606,34236000.0,-0.0035024826645084772,-0.4180520142784294,4.052627335063357,4.01598317281823,1.0023791737582963,1.0115254633451023,0.01748251686069442
2012-03-29,56.95474624633789,57.22563787318604,56.48068977447467,57.22563787318604,49391000,2330.TW,4.042257027005946,4.058766757006586,58.58008515207391,57.2933539246166,58.58008515207391,28246000.0,-0.0165097300006396,-0.17496202827433116,4.0540357848839434,4.01862483763732,1.001166978382451,1.0099889691103552,0.02222224006875925
2012-03-30,57.496524810791016,57.496524810791016,56.14207195384342,56.68384999652589,43730000,2330.TW,4.051724507903651,4.042257027005946,57.22563787318604,56.48068977447467,57.22563787318604,49391000.0,0.009467480897704661,0.7486015719039865,4.05143678429709,4.021061378822216,0.9977341970812124,1.0052711575842541,0.0130796491567069
2012-04-02,57.63197326660156,57.69969488223708,56.88702516095467,57.428808419695,23624000,2330.TW,4.05407750512964,4.051724507903651,57.496524810791016,56.14207195384342,56.68384999652589,43730000.0,0.0023529972259890286,-0.1146160231621145,4.050262362012019,4.024033747686512,1.0003610002910788,1.0068813439333253,0.023557125607240017
2012-04-03,57.564247131347656,57.564247131347656,56.75157747387146,57.564247131347656,31241000,2330.TW,4.052901665456721,4.05407750512964,57.69969488223708,56.88702516095467,57.428808419695,23624000.0,-0.001175839672918677,-0.45977589755316717,4.0538190073433835,4.027816029796961,1.000063766484342,1.0065200285063671,0.014101021971311939
2012-04-05,56.27751541137695,56.887020232952686,56.27751541137695,56.41296379774247,42645000,2330.TW,4.030295084352298,4.052901665456721,57.564247131347656,56.75157747387146,57.564247131347656,31241000.0,-0.02260658110442293,0.32242634608872334,4.051945492500509,4.031160739204477,1.0002359787312,1.0053932174028204,0.014117611155790575
2012-04-06,56.751590728759766,56.88703398103067,56.27752901215385,56.88703398103067,34072000,2330.TW,4.038683686431393,4.030295084352298,56.887020232952686,56.27751541137695,56.41296379774247,42645000.0,0.008388602079095087,0.36503312954130784,4.046251157969651,4.03362733280404,0.9960565785477934,0.9991738829155975,0.010830343470573984
2012-04-09,56.20978927612305,56.616124068850056,55.532562899302285,55.532562899302285,23209000,2330.TW,4.029090928138838,4.038683686431393,56.88703398103067,56.27752901215385,56.88703398103067,34072000.0,-0.009592758292555459,-0.20103177394770777,4.04553648985474,4.036135512124249,0.9983060829038294,1.000631340127082,0.01073987461937245
2012-04-10,55.53256988525391,56.548409578276846,55.397126659582,56.27751796010516,33332000,2330.TW,4.016969693405678,4.029090928138838,56.616124068850056,55.532562899302285,55.532562899302285,23209000.0,-0.012121234733159625,-0.318824841512092,4.041009773901778,4.037976202000305,0.9970505278557067,0.9977995725043982,0.01927709004965171
2012-04-11,55.803466796875,56.548414942391126,55.32940512839866,55.53257515300686,40711000,2330.TW,4.021835996433595,4.016969693405678,56.548409578276846,55.397126659582,56.27751796010516,33332000.0,0.004866303027916352,0.43616700417941323,4.033588211556986,4.039210830139703,0.9958799666005338,0.9944936925381397,0.020731670100514438
2012-04-12,55.93891143798828,56.00663305894626,55.19396327379357,55.8711898170303,36673000,2330.TW,4.024260228127706,4.021835996433595,56.548414942391126,55.32940512839866,55.53257515300686,40711000.0,0.002424231694111434,0.2213788551542062,4.02737507775236,4.039882804756539,0.9986246423012934,0.9955328386502459,0.021844696825551513
2012-04-13,57.496524810791016,57.56424642027287,56.0066235680521,56.48068516808032,44685000,2330.TW,4.051724507903651,4.024260228127706,56.00663305894626,55.19396327379357,55.8711898170303,36673000.0,0.02746427977594479,-0.09918695192945393,4.026168106507442,4.039520923161949,0.9995261304721349,0.9962221522491094,0.014527808358472973
2012-04-16,57.496524810791016,57.56424642027287,56.75157677283536,57.29335481551784,19461000,2330.TW,4.051724507903651,4.051724507903651,57.56424642027287,56.0066235680521,56.48068516808032,44685000.0,0.0,0.2184713549477817,4.0287762708018935,4.040532255556156,1.0056960812810758,1.002769994555075,0.027090730393646994
2012-04-17,56.751590728759766,57.49653894990749,56.48069905738909,57.49653894990749,29423000,2330.TW,4.038683686431393,4.051724507903651,57.56424642027287,56.75157677283536,57.29335481551784,19461000.0,-0.013040821472257491,-0.5644847264182611,4.033302986754856,4.0428218079201,1.0045673536576076,1.0022021005145738,0.014134239419023009
2012-04-18,57.564247131347656,57.564247131347656,57.15791230260956,57.564247131347656,32325000,2330.TW,4.052901665456721,4.038683686431393,57.49653894990749,56.48069905738909,57.49653894990749,29423000.0,0.014217979025327843,0.5118955860438827,4.03764578536,4.042881515848352,1.0002570559991064,0.9989616738950912,0.017899760684657023
2012-04-19,58.10601806640625,58.10601806640624,57.09017862585248,57.22562181786235,31398000,2330.TW,4.062269239671094,4.052901665456721,57.564247131347656,57.15791230260956,57.564247131347656,32325000.0,0.009367574214373064,0.09863032321653131,4.043858919164625,4.043951706120213,1.0022361675995275,1.0022131716664577,0.007058805577895225
2012-04-20,57.09019470214844,58.03830764685427,56.95474630517044,57.56425117450135,27633000,2330.TW,4.044632380412609,4.062269239671094,58.10601806640624,57.09017862585248,57.22562181786235,31398000.0,-0.017636859258485238,-0.028677494199535913,4.051460721473302,4.044478942708585,1.0026678077219175,1.0043986622787546,0.01748251686069442
2012-04-23,57.09019470214844,57.293359547373385,56.480689832817525,57.02246792024542,20301000,2330.TW,4.044632380412609,4.044632380412609,58.03830764685427,56.95474630517044,57.56425117450135,27633000.0,0.0,-0.11991209631186694,4.050042295975094,4.043947960232204,0.9986642323296572,1.0001692455459703,0.01897981513878172
2012-04-24,57.29335403442383,57.29335403442383,56.61612761518282,56.751575999127546,24868000,2330.TW,4.048184631556233,4.044632380412609,57.293359547373385,56.480689832817525,57.02246792024542,20301000.0,0.003552251143624119,-0.265334925632396,4.048623870476885,4.043299748286385,0.9990141119076577,1.0003295902379705,0.014234838728361822
2012-04-25,57.02246475219727,57.49652636504035,56.81929991825973,57.49652636504035,31076000,2330.TW,4.043445308649871,4.048184631556233,57.29335403442383,56.61612761518282,56.751575999127546,24868000.0,-0.00473932290636192,0.22496428747352337,4.0505240595018535,4.043894265940556,0.9994224382052164,1.001060949009427,0.011820331182463296
2012-04-26,56.88701248168945,57.02245568277223,56.54839931215558,57.02245568277223,21008000,2330.TW,4.041067063439011,4.043445308649871,57.49652636504035,56.81929991825973,57.49652636504035,31076000.0,-0.0023782452108598306,0.24963808911050345,4.048632788140483,4.042953069389495,0.9987187083240032,1.0001217524052166,0.011876484991023237
2012-04-27,58.24147415161133,60.8149367041113,58.24147415161133,58.91870059523472,116673000,2330.TW,4.064597715237246,4.041067063439011,57.02245568277223,56.54839931215558,57.02245568277223,21008000.0,0.02353065179823499,-0.32397992019564936,4.044392352894066,4.042068084711115,0.9991778024571045,0.999752349230363,0.00833329700288336
2012-04-30,58.78327560424805,59.18961056307699,58.03832215176076,58.44466227741904,47549000,2330.TW,4.0738573859479414,4.064597715237246,60.8149367041113,58.24147415161133,58.91870059523472,116673000.0,0.009259670710695111,4.553741431835491,4.048385419858994,4.043185119122681,1.004004632389674,1.0052959722307278,0.04418608199718396
2012-05-02,59.8668212890625,60.20543452580287,58.783259964858914,58.91870319282389,47424000,2330.TW,4.092122449976094,4.0738573859479414,59.18961056307699,58.03832215176076,58.44466227741904,47549000.0,0.018265064028152977,-0.5924592664969616,4.05423042096606,4.044291763024895,1.0048411074221097,1.007310457468314,0.01958530550538137
2012-05-03,60.20542526245117,60.27314686601384,59.528198893170114,59.86681207781064,27641000,2330.TW,4.097762468892879,4.092122449976094,60.20543452580287,58.783259964858914,58.91870319282389,47424000.0,0.0056400189167842285,-0.0026288670634503353,4.063017984650033,4.046194010267218,1.0071632627362264,1.0113510226134321,0.023755638437475975
2012-05-04,59.32503509521485,59.59592670450998,58.715530266007725,58.715530266007725,37633000,2330.TW,4.083031393897124,4.097762468892879,60.27314686601384,59.528198893170114,59.86681207781064,27641000.0,-0.014731074995754767,-0.41715165317139,4.073881416698635,4.048437050439025,1.0058619900167827,1.0121838175669557,0.012373435941965402
2012-05-07,57.970584869384766,58.58008972649422,57.564250020254434,58.58008972649422,46464000,2330.TW,4.059935724474194,4.083031393897124,59.59592670450998,58.715530266007725,58.715530266007725,37633000.0,-0.023095669422930065,0.3614919865417314,4.082274282790257,4.051073865916267,1.0001854630665212,1.007888655956074,0.014840217744317274
2012-05-08,57.15791702270508,58.24147837776295,57.15791702270508,58.24147837776295,45605000,2330.TW,4.045817911227361,4.059935724474194,58.58008972649422,57.564250020254434,58.58008972649422,46464000.0,-0.014117813246833144,0.23466106874285875,4.081341884637647,4.052136467818407,0.9947551171236042,1.0019247270465168,0.017523364798347412
2012-05-09,57.29335403442383,57.699688852602925,56.54840600662423,56.81929760768614,40753000,2330.TW,4.048184631556233,4.045817911227361,58.24147837776295,57.15791702270508,58.24147837776295,45605000.0,0.002366720328872418,-0.018487431129476595,4.07573398969353,4.052972816972833,0.992659953141736,0.9982346524221655,0.01895732754969792
2012-05-10,57.76741409301758,58.03830052005407,57.09018769177155,57.56424410591281,28381000,2330.TW,4.056424846683265,4.048184631556233,57.699688852602925,56.54840600662423,56.81929760768614,40753000.0,0.008240215127031547,-0.10639184299967108,4.066946426009558,4.05453356388036,0.9953867613467104,0.9984341152381407,0.020094526937399555
2012-05-11,57.90285873413086,58.038301950988455,57.225632316187806,58.038301950988455,33565000,2330.TW,4.058766757006586,4.056424846683265,58.03830052005407,57.09018769177155,57.56424410591281,28381000.0,0.0023419103233210947,-0.30358501214634503,4.058678901567634,4.056263006392845,0.9994446333550804,1.0000398988650796,0.01641258905506599
2012-05-14,57.83514404296875,57.90286565949727,57.42880917696949,57.42880917696949,13924000,2330.TW,4.057596619329009,4.058766757006586,58.038301950988455,57.225632316187806,58.038301950988455,33565000.0,-0.00117013767757701,0.18265741164863813,4.053825974189527,4.057988332836788,1.0012187949972486,1.0001918251374697,0.014035052026224406
2012-05-15,57.90285873413086,58.038301950988455,56.95474071564508,57.835137125702055,30654000,2330.TW,4.058766757006586,4.057596619329009,57.90286565949727,57.42880917696949,57.42880917696949,13924000.0,0.00117013767757701,-0.585163116341427,4.05335815316049,4.058281938408056,1.001045667816256,0.9998311307372311,0.00819668543015272
2012-05-16,56.48068237304688,57.22563037413763,56.48068237304688,57.022460388918624,64877000,2330.TW,4.033898674787763,4.058766757006586,58.038301950988455,56.95474071564508,57.835137125702055,30654000.0,-0.02486808221882253,1.2015225509910947,4.055947922316336,4.058634050863203,1.0006949878904363,1.000032697242895,0.018713432445860722
2012-05-17,57.63197326660156,57.63197326660156,56.95474677659019,57.428808419695,33612000,2330.TW,4.05407750512964,4.033898674787763,57.22563037413763,56.48068237304688,57.022460388918624,64877000.0,0.02017883034187662,1.1164285248254715,4.053090730962642,4.058394800281022,0.9952648343082316,0.9939640851374139,0.013189429904024035
2012-05-18,55.39713668823242,56.81931148255801,55.39713668823242,56.81931148255801,57538000,2330.TW,4.014527908089622,4.05407750512964,57.63197326660156,56.95474677659019,57.428808419695,33612000.0,-0.03954959704001748,-0.48191192564391083,4.0526212626519165,4.058453592264668,1.00035933347415,0.9989217353271284,0.01175088152679707
2012-05-21,55.87118148803711,56.07435148745196,54.85534182461825,54.85534182461825,32372000,2330.TW,4.023048710339587,4.014527908089622,56.81931148255801,55.39713668823242,56.81931148255801,57538000.0,0.008520802249964987,0.7118291086516719,4.043773492868524,4.056066525685593,0.9927677490268736,0.9897588914449696,0.02567235202659286
2012-05-22,55.66801452636719,56.14207616192832,55.66801452636719,56.006627765984575,33935000,2330.TW,4.0194057365040265,4.023048710339587,56.07435148745196,54.85534182461825,54.85534182461825,32372000.0,-0.003642973835560781,-0.4373805137474365,4.03686391107064,4.054987342181943,0.996577739295802,0.992123617376036,0.02181821880918559
2012-05-23,53.568607330322266,54.99078174024053,53.500885723531376,54.85533852665876,62853000,2330.TW,3.9809632123610266,4.0194057365040265,56.14207616192832,55.66801452636719,56.006627765984575,33935000.0,-0.03844252414299998,0.0482824663289263,4.028991706970127,4.053726009986514,0.9976207519986906,0.9915336474645948,0.00851587109032954
2012-05-24,54.58444213867188,54.58444213867188,52.8913762834598,53.43315942385844,40831000,2330.TW,3.9997488996318604,3.9809632123610266,54.99078174024053,53.500885723531376,54.85533852665876,62853000.0,0.01878568727083385,0.8521585383822012,4.01840461448478,4.050364939026753,0.9906825206230374,0.9828653151727106,0.027812857025047284
2012-05-25,54.17811965942383,54.51673290729522,53.636336396098336,54.04267642700651,28205000,2330.TW,3.9922771306177105,3.9997488996318604,54.58444213867188,52.8913762834598,53.43315942385844,40831000.0,-0.0074717690141499205,-0.35037309277202366,4.007538893385225,4.048180118575853,0.9980561651525772,0.9880362984043728,0.031017370314252665
2012-05-28,55.26167678833008,55.32939839935387,54.042672289418725,54.1781155114663,28830000,2330.TW,4.012079662652901,3.9922771306177105,54.51673290729522,53.636336396098336,54.04267642700651,28205000.0,0.01980253203519089,-0.30922583331292397,4.003088737890843,4.0457406219347885,0.9972991837101196,0.9867852400059423,0.01625003814697263
2012-05-29,55.73574066162109,56.3452403524042,55.53257065347477,55.87118388916669,40599000,2330.TW,4.020621604739045,4.012079662652901,55.32939839935387,54.042672289418725,54.1781155114663,28830000.0,0.00854194208614345,0.022159191632689312,4.000894928353505,4.04311471930557,1.002795558118793,0.9923239732712805,0.02328423936290819
2012-05-30,55.32939529418945,55.53256528268635,54.381282459410414,55.2616736869663,75216000,2330.TW,4.013304327773654,4.020621604739045,56.3452403524042,55.53257065347477,55.87118388916669,40599000.0,-0.00731727696539064,0.4082206035379812,4.001138102000509,4.0404529302451255,1.0048694901905022,0.9950918063275451,0.014580764322542137
2012-05-31,57.63197326660156,57.63197326660156,53.97494918717457,54.5167324459149,81199000,2330.TW,4.05407750512964,4.013304327773654,55.53256528268635,54.381282459410414,55.2616736869663,75216000.0,0.040773177355985624,0.8526564693711667,4.007606325083034,4.036512024135003,1.0014217970100898,0.9942505568613232,0.020807796961353014
2012-06-01,54.11040115356445,55.329405815874885,54.11040115356445,55.329405815874885,66832000,2330.TW,3.991026425294959,4.05407750512964,57.63197326660156,53.97494918717457,54.5167324459149,81199000.0,-0.06305107983468083,0.07954424590512654,4.01847204618259,4.034327775946841,1.0088604470898022,1.0048954200748261,0.06345477817512589
2012-06-04,51.80783462524414,52.21416954972341,51.53694295331499,51.80783462524413,65908000,2330.TW,3.9475413854202595,3.991026425294959,55.329405815874885,54.11040115356445,55.329405815874885,66832000.0,-0.04348503987469954,-0.17693567654774078,4.01822190511804,4.029727527516734,0.9932319616822451,0.9903960994986617,0.022528102477949046
2012-06-05,52.9591178894043,52.9591178894043,52.28189129149975,52.48506133760267,37461000,2330.TW,3.9695202553232,3.9475413854202595,52.21416954972341,51.53694295331499,51.80783462524413,65908000.0,0.021978869902940623,-0.01382571223366047,4.005314249671511,4.024107810564036,0.9855759471916616,0.980973068131332,0.01307189542483654
2012-06-06,52.688232421875,53.2300106107765,52.48506237176881,52.95911893291125,33650000,2330.TW,3.9643921369110044,3.9695202553232,52.9591178894043,52.28189129149975,52.48506133760267,37461000.0,-0.005128118412195626,-0.43161679917460705,3.9950939797883422,4.020292927768828,0.9935987176786021,0.9873709022307969,0.012787724284207626
2012-06-07,54.04267120361328,54.04267120361328,53.22999638717261,53.77177959813306,47636000,2330.TW,3.989773941989047,3.9643921369110044,53.2300106107765,52.48506237176881,52.95911893291125,33650000.0,0.02538180507804233,-0.10173246843383787,3.9853115416158125,4.016103303036568,0.994750873429502,0.9871240448206439,0.014138797313276441
2012-06-08,52.75593948364258,53.29771752295838,52.146434668438175,52.146434668438175,34628000,2330.TW,3.9656763628639315,3.989773941989047,54.04267120361328,53.22999638717261,53.77177959813306,47636000.0,-0.02409757912511523,0.4156315007429421,3.972450828987694,4.0127707578018565,1.0043608124422694,0.994269093052949,0.015037650773752534
2012-06-11,54.44900894165039,54.5167305549369,53.90722570170247,54.11039570838991,36966000,2330.TW,3.9972646479580516,3.9656763628639315,53.29771752295838,52.146434668438175,52.146434668438175,34628000.0,0.03158828509412004,-0.27307078679989927,3.967380816501489,4.008116238094724,0.9995703831529184,0.9894115158568939,0.02182281020466272
2012-06-12,53.77178192138672,54.04267353857104,53.16227707442897,53.16227707442897,38319000,2330.TW,3.9847488299672293,3.9972646479580516,54.5167305549369,53.90722570170247,54.11039570838991,36966000.0,-0.012515817990822242,0.06751761580224103,3.9773254690090467,4.0050996395261755,1.0050132127994977,0.9980437461553264,0.01119404861689209
2012-06-13,54.17811965942383,54.71990292274931,53.83950641155243,54.71990292274931,32241000,2330.TW,3.9922771306177105,3.9847488299672293,54.04267353857104,53.16227707442897,53.16227707442897,38319000.0,0.007528300650481157,0.036601201103716896,3.980371183937853,4.001398743174208,1.0010998084919924,0.9958389767489727,0.01637283409036339
