495.333984375,446.15625,491.69854736328125,468.9144592285156
495.33392333984375,447.0216064453125,493.87127685546875,470.89666748046875
499.1369323730469,446.78021240234375,492.7115478515625,469.3227844238281
489.62957763671875,447.89727783203125,494.441162109375,472.2686767578125
487.7280578613281,444.5103759765625,490.0879211425781,462.704345703125
485.8266296386719,442.4990234375,490.1515197753906,462.8592834472656
489.62957763671875,440.6339416503906,489.3383483886719,460.3260803222656
482.7198181152344,440.2626953125,490.18798828125,461.7568664550781
493.2344970703125,438.0184020996094,488.0538635253906,457.5796813964844
494.1903991699219,440.7349548339844,494.7598571777344,467.3597717285156
492.27862548828125,441.48480224609375,494.60272216796875,465.3394775390625
500.881591796875,441.76031494140625,494.86077880859375,466.3492431640625
504.7050476074219,447.4940490722656,502.8685302734375,479.2030944824219
512.35205078125,453.0172424316406,506.62115478515625,483.9053039550781
509.4844665527344,457.38922119140625,509.00128173828125,487.8763122558594
501.8374328613281,458.0400695800781,507.6928405761719,483.8871154785156
509.4844970703125,456.1765441894531,507.6549072265625,477.74261474609375
512.3521728515625,457.75701904296875,509.40875244140625,481.81536865234375
514.263916015625,461.3525085449219,511.5892333984375,486.22467041015625
506.6168518066406,463.5773010253906,512.437744140625,486.6510009765625
511.3962097167969,462.2312927246094,510.0176086425781,481.0347595214844
509.48443603515625,462.98876953125,511.0882568359375,484.18951416015625
498.9697265625,463.42431640625,509.9393310546875,482.6174621582031
499.92572021484375,460.98089599609375,507.2124938964844,476.00225830078125
492.2786865234375,458.4516296386719,506.21978759765625,473.1950378417969
493.23443603515625,454.00946044921875,502.1994323730469,465.4846496582031
496.1022033691406,452.7809143066406,503.2214660644531,468.44287109375
495.146240234375,452.9499206542969,504.2200927734375,470.14410400390625
494.1904296875,451.83001708984375,501.13946533203125,468.53106689453125
489.4109802246094,449.1506652832031,499.77203369140625,465.1900329589844
497.0580139160156,447.0903015136719,498.7046813964844,464.5380859375
482.7197570800781,446.9729919433594,499.2781982421875,466.7180480957031
481.7638854980469,443.0765075683594,494.38861083984375,458.3282775878906
476.0286560058594,437.95367431640625,490.6515197753906,452.98699951171875
469.33746337890625,432.106201171875,487.81982421875,446.4754333496094
476.5066223144531,427.5352783203125,485.5340270996094,443.74365234375
477.9404296875,428.243896484375,488.8213195800781,451.32733154296875
474.11688232421875,428.14349365234375,488.1832275390625,450.77276611328125
475.0727233886719,425.3272705078125,485.7320251464844,447.08428955078125
477.9403076171875,423.6708068847656,486.857177734375,448.3883361816406
486.5433349609375,424.0078125,487.752685546875,450.8260498046875
484.6316223144531,426.7458190917969,490.23309326171875,456.3851013183594
485.5875244140625,428.87744140625,491.6092224121094,458.4332275390625
483.6756896972656,428.16778564453125,488.9026184082031,455.24200439453125
474.11688232421875,426.5439147949219,487.97662353515625,453.0497741699219
475.07275390625,423.5220031738281,484.7740783691406,447.76593017578125
480.80804443359375,421.9764404296875,484.4149475097656,447.57275390625
485.58746337890625,424.648681640625,487.87689208984375,454.6658935546875
509.4844970703125,430.3648986816406,493.3041076660156,463.7835388183594
511.3962097167969,440.75311279296875,502.5092468261719,480.8908386230469
508.528564453125,446.73828125,504.0409851074219,482.6319885253906
506.6168518066406,449.060791015625,505.033203125,481.67816162109375
503.74920654296875,450.1263427734375,505.684814453125,479.94195556640625
518.0874633789062,450.7065124511719,504.7205505371094,477.47650146484375
542.9403076171875,458.42254638671875,512.859619140625,492.5097351074219
548.675537109375,473.0634765625,524.8794555664062,515.4428100585938
541.028564453125,481.91851806640625,527.38037109375,518.849609375
535.293212890625,484.8629150390625,527.1912841796875,515.4224853515625
525.7344970703125,484.7949523925781,525.0974731445312,508.452880859375
534.33740234375,484.44842529296875,522.0646362304688,503.0676574707031
535.293212890625,489.24298095703125,527.3693237304688,511.6725158691406
529.557861328125,491.47174072265625,525.943359375,508.842041015625
536.2490844726562,492.57867431640625,525.4667358398438,508.5770263671875
537.2049560546875,496.07733154296875,529.644287109375,515.0751342773438
536.2491455078125,497.3297119140625,527.6513671875,512.0291137695312
548.6755981445312,499.0818176269531,529.4830932617188,514.25048828125
566.8372802734375,503.9076232910156,535.232666015625,523.3896484375
563.9697265625,512.885498046875,544.1812744140625,540.3397216796875
566.6104736328125,516.22705078125,543.5895385742188,537.8475341796875
566.6104736328125,519.1100463867188,546.1061401367188,541.0823364257812
559.8880615234375,520.948486328125,546.8026733398438,539.5228881835938
556.046630859375,521.4793090820312,544.316162109375,535.3722534179688
558.9276123046875,522.2140502929688,544.0208129882812,533.9228515625
553.1654663085938,523.3779296875,543.9810180664062,533.92919921875
547.4033813476562,522.6543579101562,541.3250732421875,528.6279296875
556.0465087890625,521.5489501953125,540.4244995117188,525.0155029296875
555.086181640625,522.8002319335938,542.6522827148438,528.7575073242188
547.4034423828125,523.4241943359375,542.2393188476562,528.2025756835938
555.0862426757812,522.8087158203125,541.2348022460938,525.7315063476562
561.8086547851562,524.2825317382812,544.4844360351562,530.9564208984375
565.6500854492188,526.6561279296875,547.68408203125,535.7859497070312
550.284423828125,527.7979736328125,548.4306030273438,536.47705078125
542.6015625,523.7277221679688,541.762451171875,522.6184692382812
544.5222778320312,521.54541015625,540.5277099609375,520.1776123046875
551.244873046875,521.7085571289062,540.8600463867188,521.4285278320312
551.2447509765625,523.9274291992188,543.5291137695312,527.5867309570312
563.7293701171875,524.6345825195312,544.6422119140625,528.3461303710938
565.6500854492188,527.7161254882812,550.640625,538.3755493164062
564.6897583007812,529.6583251953125,553.85205078125,540.772216796875
563.7294311523438,530.3157348632812,553.9909057617188,540.5794677734375
560.8483276367188,529.3192138671875,552.2522583007812,535.9203491210938
557.0068969726562,529.1180419921875,551.729736328125,534.9985961914062
537.7997436523438,528.8723754882812,550.4669799804688,532.904541015625
534.9187622070312,523.1757202148438,542.4659423828125,514.5960083007812
538.7601318359375,520.6068725585938,543.7767944335938,513.6054077148438
546.4430541992188,521.7830200195312,546.8447875976562,519.2579345703125
547.4033203125,522.5142822265625,546.3514404296875,520.9425659179688
546.4429931640625,522.3040771484375,546.3690185546875,522.12060546875
552.2051391601562,521.5706176757812,545.8395385742188,521.8567504882812
542.6015625,521.1575317382812,546.656494140625,521.8580322265625
544.5222778320312,520.149169921875,545.213134765625,519.6742553710938
533.9583129882812,518.8914794921875,544.0418090820312,517.4550170898438
535.8790893554688,515.719970703125,540.7567138671875,510.01824951171875
535.879150390625,515.0343627929688,541.4927978515625,512.5982055664062
528.1961669921875,513.4963989257812,539.767822265625,509.2146911621094
530.116943359375,511.64239501953125,539.0994873046875,507.36767578125
533.9583129882812,509.9933776855469,540.3040161132812,506.3650817871094
518.5927124023438,508.66845703125,539.448486328125,505.8638916015625
521.4736328125,503.9281921386719,534.1145629882812,495.44061279296875
