145.44091796875,157.10476684570312,153.0187225341797,145.0811309814453,498.4480594862127
143.3689727783203,157.21803283691406,152.62826538085938,144.6277618408203,499.95902429094656
143.9609375,156.77549743652344,151.53054809570312,143.14991760253906,498.22809933433825
149.01255798339844,155.81422424316406,151.3378448486328,142.28024291992188,500.5160548773907
151.77517700195312,156.34735107421875,153.4693603515625,145.6667022705078,491.0697417128549
149.574951171875,158.95677185058594,155.99583435058594,149.90127563476562,489.6508978341125
150.82798767089844,160.8446502685547,155.22152709960938,148.66783142089844,487.21983366013876
148.5784149169922,161.9855194091797,155.99591064453125,148.94735717773438,489.10896848745307
146.51634216308594,162.028076171875,155.82005310058594,148.69558715820312,486.1346969108915
148.46005249023438,160.5699920654297,154.1337432861328,146.374755859375,495.51276861546495
150.55172729492188,159.3254852294922,154.6575927734375,146.72451782226562,496.39832684158944
150.94635009765625,159.39341735839844,155.56222534179688,148.47360229492188,497.67012702247325
153.7681884765625,160.18466186523438,155.3540496826172,148.52658081054688,509.9893753816749
152.9295196533203,161.94781494140625,156.8577117919922,150.37574768066406,516.2587442058577
155.29747009277344,163.7974853515625,157.6896209716797,151.81491088867188,521.5119913009228
157.15235900878906,165.1117401123047,158.12925720214844,152.53993225097656,518.9989970153333
155.7217254638672,166.2841339111328,159.54537963867188,154.44215393066406,512.1133698023439
156.80702209472656,167.22010803222656,160.19403076171875,155.67564392089844,513.8786004707124
158.10940551757812,167.79885864257812,160.46075439453125,156.01773071289062,517.0630113483307
156.16571044921875,168.1969757080078,160.8096923828125,156.41143798828125,518.022696818298
155.54409790039062,168.41493225097656,160.79188537597656,156.5716094970703,512.1330115039791
158.62245178222656,168.05018615722656,160.07235717773438,155.45285034179688,514.8522772897896
160.1912384033203,168.55072021484375,161.5283660888672,157.66387939453125,513.6402430400802
162.69728088378906,169.67080688476562,162.33421325683594,159.3102569580078,507.37844165231513
163.9503173828125,171.20838928222656,163.2606964111328,160.77159118652344,504.5836024014799
163.41754150390625,172.82406616210938,164.4596405029297,162.34933471679688,497.2486376305328
161.57254028320312,174.01242065429688,165.0049285888672,163.222412109375,498.8779571408395
162.46047973632812,173.89756774902344,164.16778564453125,161.77777099609375,500.4329139759482
159.86561584472656,173.3455047607422,164.27798461914062,161.73385620117188,500.21951226896914
158.65206909179688,172.16236877441406,163.15907287597656,160.24392700195312,497.6363930725757
157.96141052246094,171.37762451171875,163.10379028320312,160.31683349609375,495.73003812327977
163.34848022460938,170.90036010742188,162.7150421142578,159.8083953857422,498.42781238966404
163.00318908691406,171.77685546875,164.0253143310547,161.9298095703125,489.67040500354483
163.0228729248047,173.1488800048828,164.7106475830078,163.0262908935547,484.3648248815201
164.2462921142578,174.15206909179688,164.82083129882812,163.03587341308594,477.0837738909178
165.39085388183594,174.97132873535156,165.83485412597656,164.23001098632812,472.49030635232396
164.42388916015625,175.34671020507812,166.0794677734375,164.62689208984375,479.0659377365937
162.815673828125,175.31776428222656,166.04359436035156,164.51177978515625,480.2130601983646
163.1215362548828,174.81991577148438,165.57427978515625,163.64129638671875,478.09306811073435
161.58238220214844,174.36317443847656,165.4078369140625,163.48043823242188,479.2563008038123
161.57254028320312,174.09695434570312,165.2038116455078,163.3519287109375,481.839117302749
166.16041564941406,173.8069610595703,164.66470336914062,162.6195831298828,488.10027966254995
167.41343688964844,174.631103515625,166.18409729003906,164.9293212890625,490.3870244157755
167.3246307373047,176.02618408203125,167.06602478027344,166.52700805664062,488.824769208655
166.2886505126953,177.212890625,167.34857177734375,166.89630126953125,486.54041240203236
165.21322631835938,177.70057678222656,167.44259643554688,166.64712524414062,479.99162019225736
163.5753631591797,177.57476806640625,167.30770874023438,166.4468231201172,478.56564610675696
171.25146484375,176.3339080810547,165.79232788085938,164.1743621826172,484.38725812636727
171.1824188232422,177.2554473876953,169.07806396484375,169.2039337158203,493.7164946412585
169.47547912597656,178.5530548095703,169.23390197753906,169.6444549560547,512.357411218552
171.24160766601562,179.62509155273438,169.06463623046875,169.18826293945312,516.8709666285749
171.42909240722656,180.41000366210938,169.77935791015625,169.73043823242188,517.3906645286918
170.50033569335938,180.78070068359375,169.800048828125,170.09779357910156,515.5100052301652
170.00634765625,180.62734985351562,169.59091186523438,169.70852661132812,512.3884545243899
170.00634765625,180.27200317382812,169.49603271484375,169.5220947265625,524.715438485263
170.61891174316406,179.97732543945312,169.31239318847656,169.4194793701172,545.4232069300091
172.95059204101562,179.8281707763672,169.11070251464844,169.1869659423828,551.0453749586995
173.05929565429688,180.45199584960938,170.01788330078125,170.63925170898438,548.6281676016328
172.11077880859375,181.5175018310547,170.74134826660156,171.82388305664062,542.1362825137189
169.50244140625,181.8838348388672,170.09815979003906,170.6578369140625,535.7154640620298
169.77906799316406,181.41510009765625,169.36293029785156,169.41885375976562,542.290523684437
170.91531372070312,180.55442810058594,168.89593505859375,168.91159057617188,541.3258941560102
173.32603454589844,180.18458557128906,169.25067138671875,169.84056091308594,541.5576595086962
175.17361450195312,180.60220336914062,169.90863037109375,170.98353576660156,547.5805317039666
175.12420654296875,182.0186004638672,171.23138427734375,173.0308074951172,546.4067718660054
177.93014526367188,183.26161193847656,171.46131896972656,173.11094665527344,546.9710335583597
178.77980041503906,184.26693725585938,172.1376953125,173.79873657226562,554.409251795095
177.42625427246094,185.14422607421875,173.12042236328125,175.17652893066406,569.4362634367521
177.06068420410156,185.60633850097656,173.3497314453125,175.42221069335938,569.4921615670909
175.6873779296875,185.22312927246094,172.6608428955078,174.0615997314453,573.2599713429377
178.4044189453125,184.69053649902344,172.4059600830078,173.7799530029297,571.8189296507034
178.78973388671875,184.49130249023438,172.53021240234375,174.1900634765625,567.1823109080033
181.58575439453125,185.082763671875,173.27938842773438,175.61846923828125,564.1200889037427
181.11154174804688,186.06056213378906,173.80743408203125,176.3489227294922,562.6556722412404
181.74388122558594,186.98312377929688,174.1106414794922,176.76011657714844,556.6989562567861
183.77915954589844,187.5255584716797,174.29635620117188,176.9054412841797,552.199291296721
182.7022247314453,188.0617218017578,175.00904846191406,178.00985717773438,555.0056330509111
182.79112243652344,188.38438415527344,175.26556396484375,178.3695068359375,555.0755225303599
181.75375366210938,188.34388732910156,175.0420379638672,177.9141845703125,552.730323534939
184.75726318359375,188.0552215576172,174.68759155273438,177.37713623046875,558.1384844617369
184.44110107421875,188.1757354736328,175.11285400390625,178.21592712402344,563.5047049742554
183.04803466796875,188.5702362060547,175.24862670898438,178.7316131591797,566.1016137214543
185.80458068847656,188.97518920898438,175.2195281982422,178.7683563232422,553.9195882092937
186.9803009033203,189.43148803710938,175.5338897705078,179.23512268066406,548.6440760346353
187.31622314453125,190.07078552246094,176.12997436523438,180.30575561523438,548.0605426042039
191.64369201660156,190.6036834716797,176.44790649414062,180.765869140625,552.5720127650807
190.15179443359375,191.68968200683594,177.76913452148438,182.90748596191406,554.5691433183382
189.03533935546875,192.39015197753906,177.7180633544922,182.9102020263672,565.1242372667951
189.50961303710938,192.43858337402344,177.28424072265625,182.04534912109375,568.3094889706822
188.3931121826172,192.07093811035156,176.96543884277344,181.5244140625,568.9302541882887
186.3479766845703,191.81634521484375,176.9818878173828,181.89761352539062,565.4657472640632
185.82435607910156,191.10157775878906,175.90296936035156,180.2565460205078,563.4488741100182
187.49404907226562,190.5930633544922,175.6097412109375,180.0114288330078,560.8270432722169
188.25479125976562,190.78041076660156,176.07481384277344,181.1119842529297,542.4418387797402
188.40301513671875,191.24867248535156,176.16737365722656,181.47674560546875,538.8582372228256
191.6634521484375,191.64874267578125,176.0963134765625,181.38876342773438,542.5095084778397
191.4065399169922,192.45680236816406,176.97447204589844,183.0285186767578,546.1405662693561
192.76011657714844,192.99618530273438,177.07440185546875,183.2649688720703,548.4965614740663
190.8137664794922,193.54531860351562,177.58102416992188,184.03074645996094,550.1363408631548
189.63804626464844,193.64114379882812,177.42718505859375,183.69142150878906,551.8424109952623
190.43832397460938,193.29832458496094,176.89700317382812,182.93255615234375,549.2294929159085
191.29788208007812,193.0533447265625,176.86483764648438,183.18310546875,548.0398246449448
192.1673126220703,192.9918975830078,176.75851440429688,183.37344360351562,540.1167187156142
190.9026641845703,193.2467498779297,176.83889770507812,183.79396057128906,540.586101571816
193.48135375976562,193.61019897460938,176.8777313232422,183.99392700195312,537.6386355366984
194.09393310546875,194.05067443847656,177.0616455078125,184.4237823486328,534.8879901145425
193.26400756835938,194.458984375,177.22589111328125,184.87557983398438,533.8250175457365
190.2703399658203,194.60081481933594,177.15756225585938,184.7867431640625,534.4544264573846
188.8772430419922,194.03244018554688,176.27688598632812,183.2970733642578,523.7608988720598
179.80735778808594,193.0305633544922,175.37074279785156,182.00413513183594,524.9853437174942
