Date,Close,High,Low,Open,Volume
2013-12-02,17.0977725982666,17.504100268404525,17.085055549847993,17.307760437628968,472544800
2013-12-03,17.565820693969727,17.567682613823553,17.297830129955717,17.31706058154206,450968000
2013-12-04,17.524883270263672,17.654846637867603,17.395229670551828,17.54039154302175,377809600
2013-12-05,17.61482810974121,17.83939485326351,17.56861307368845,17.762161624799266,447580000
2013-12-06,17.37041473388672,17.57916350188074,17.356458613916004,17.549386028575864,344352400
2013-12-09,17.569232940673828,17.666937349716424,17.397706060555592,17.397706060555592,320493600
2013-12-10,17.541940689086914,17.61421268012462,17.407014419541355,17.480836906432994,278269600
2013-12-11,17.411975860595703,17.71005535030875,17.360178370466343,17.586915178773168,359718800
2013-12-12,17.38654136657715,17.535425395824955,17.37072332884503,17.436170480668075,262290000
2013-12-13,17.197023391723633,17.459121746262905,17.173451220894528,17.458190786318706,332822000
2013-12-16,17.292245864868164,17.45167689213875,17.215014291441634,17.215324059243592,282592800
2013-12-17,17.214397430419922,17.352424696860997,17.164458541247548,17.239831526825956,229902400
2013-12-18,17.08350372314453,17.104596100453602,16.712224542793148,17.05031548946926,565863200
2013-12-19,16.887781143188477,17.059617817359722,16.86513827296997,17.044109546748434,320308800
2013-12-20,17.029226303100586,17.109562218755382,16.898953143630102,16.91787383622158,436413600
2013-12-23,17.682758331298828,17.702298551926855,17.455400343725316,17.61793071733835,501306400
2013-12-24,17.607704162597656,17.73828709220441,17.556834301056444,17.676562100158147,167554800
2013-12-26,17.490758895874023,17.66445746276453,17.474629435596192,17.621031992785753,204008000
2013-12-27,17.372581481933594,17.506576760676282,17.354281990719965,17.488277269462653,225884400
2013-12-30,17.199806213378906,17.372573741691422,17.13156787670918,17.29099883055629,253629600
2013-12-31,17.401430130004883,17.40949403280195,17.18368653284677,17.18896086861215,223084400
2014-01-02,17.15670394897461,17.27767244413937,17.122274989377967,17.2357991165468,234684800
2014-01-03,16.77983856201172,17.17438003779138,16.762778141738245,17.14832641219072,392467600
2014-01-06,16.8713436126709,16.96036295024438,16.550932637956983,16.670350640630506,412610800
2014-01-07,16.750682830810547,16.934305569725026,16.68492591605309,16.883437388085266,317209200
2014-01-08,16.856760025024414,16.92189573781373,16.70880698915324,16.712527515358698,258529600
2014-01-09,16.641504287719727,16.96222503339305,16.605213406492265,16.960363113067157,279148800
2014-01-10,16.530458450317383,16.77425566699527,16.473696395439283,16.744168431754773,304976000
2014-01-13,16.616992950439453,16.82698068498497,16.43554029036466,16.436471250068163,378492800
2014-01-14,16.94764518737793,16.958190545938862,16.676861715414177,16.694231905466005,332561600
2014-01-15,17.28790283203125,17.37599283695365,17.111103286629625,17.168796292975056,391638800
2014-01-16,17.191442489624023,17.272088144420064,17.111726138343318,17.211603903323034,229278000
2014-01-17,16.770214080810547,17.123813020665608,16.746330498336874,17.1055135383805,426739600
2014-01-21,17.03076934814453,17.06178588278169,16.762467378367145,16.780147333194233,328526800
2014-01-22,17.106456756591797,17.28573615267471,16.991691902719655,17.087845836812154,379985200
2014-01-23,17.251312255859375,17.261238082654582,16.89864391923619,17.057763602892276,403239200
2014-01-24,16.937707901000977,17.23392360886364,16.896763909304113,17.18367499276409,429354800
2014-01-27,17.075132369995117,17.208508184556965,16.927800431958637,17.061795782446836,554878800
2014-01-28,15.710356712341309,15.9740039084834,15.572947354551046,15.780455346397686,1065523200
2014-01-29,15.532005310058594,15.737341618353549,15.465938625775111,15.631261876906173,502810000
2014-01-30,15.501917839050293,15.710356791905767,15.406385113546614,15.58752639888158,678501600
