Date,Close,High,Low,Open,Volume,Ticker
2012-01-02,47.270416259765625,51.06288398687255,47.270416259765625,50.79199232775877,26261000,2330.TW
2012-01-03,47.74447250366211,51.40149696284025,47.74447250366211,51.130605305340275,56936000,2330.TW
2012-01-04,47.74447250366211,51.536940208175935,47.74447250366211,51.536940208175935,56684000,2330.TW
2012-01-05,51.469200134277344,51.469200134277344,50.99514377871865,51.469200134277344,56718000,2330.TW
2012-01-06,51.19832229614258,51.40149231259411,50.72426581352654,51.40149231259411,29866000,2330.TW
2012-01-09,51.19832229614258,51.19832229614258,50.52109579707501,50.92743066314993,27627000,2330.TW
2012-01-10,51.807830810546875,51.807830810546875,51.33377429469812,51.46921753727533,56436000,2330.TW
2012-01-11,51.807830810546875,52.14644408381842,51.53693915856394,52.01100084124121,41075000,2330.TW
2012-01-12,52.146453857421875,52.21417549140328,51.80784052068537,51.94328378864818,55391000,2330.TW
2012-01-13,52.485050201416016,52.823663428521925,52.146436974310106,52.28188019842135,57301000,2330.TW
2012-01-16,50.995155334472656,52.078716654737704,50.5210937046625,51.536933411191214,37659000,2330.TW
2012-01-17,51.19832229614258,51.40149231259411,50.72426581352654,51.40149231259411,43605000,2330.TW
2012-01-18,51.94326400756836,51.94326400756836,51.19831598380571,51.40148597520803,56756000,2330.TW
2012-01-30,53.297733306884766,53.83951667347528,52.28189336964938,52.8236767362399,134364000,2330.TW
2012-01-31,53.16228103637695,53.162281036376946,51.67238478106965,52.89138939900429,84114000,2330.TW
2012-02-01,52.146453857421875,52.62051046212119,51.94328378864818,52.48506719415838,46150000,2330.TW
2012-02-02,52.01099395751953,52.48505041062632,51.53693233758492,52.48505041062632,53946000,2330.TW
2012-02-03,51.604644775390625,51.74009314278892,51.19831000684954,51.67237154250323,47741000,2330.TW
2012-02-06,52.41733169555664,52.48505331162537,51.87554843335055,52.34961007948791,47544000,2330.TW
2012-02-07,52.41733169555664,52.48505331162537,52.01099683231613,52.48505331162537,29943000,2330.TW
2012-02-08,52.485050201416016,52.485050201416016,52.078715362254485,52.485050201416016,34702000,2330.TW
2012-02-09,52.82366943359375,52.82366943359374,51.80782963679387,52.14644290239383,54953000,2330.TW
2012-02-10,52.0787239074707,52.82367209597123,51.94327549430692,52.82367209597123,42117000,2330.TW
2012-02-13,51.875553131103516,52.214166408939484,51.60466147546904,51.740109886700566,36380000,2330.TW
2012-02-14,52.349613189697266,52.417334809789494,51.604659868197494,52.214164782684385,41995000,2330.TW
2012-02-15,53.16228103637695,53.162281036376946,52.552776143995516,52.552776143995516,70978000,2330.TW
2012-02-16,53.16228103637695,53.43317267374961,52.82366778136818,53.162281036376946,57944000,2330.TW
2012-02-17,54.178096771240234,54.923044568479604,53.77176207882112,53.83948366641999,63929000,2330.TW
2012-02-20,54.178096771240234,54.719879805683014,53.97492684161771,54.58443146365935,31043000,2330.TW
2012-02-21,54.178096771240234,54.178096771240234,53.70404049122226,54.178096771240234,27443000,2330.TW
2012-02-22,53.97493362426758,54.17810357942105,53.50087728467828,54.11038198331209,41090000,2330.TW
2012-02-23,52.89137649536133,53.771772810329566,52.62048492407672,53.50088123904496,59936000,2330.TW
2012-02-24,53.5686149597168,53.5686149597168,52.281883580120365,52.485053596256485,39386000,2330.TW
2012-02-29,54.92306137084961,54.92306137084961,53.77177852898424,54.31355656234485,77948000,2330.TW
2012-03-01,54.245826721191406,54.85533143719222,54.245826721191406,54.85533143719222,21169000,2330.TW
2012-03-02,54.178096771240234,54.245818358839095,53.636313736797455,54.178096771240234,23782000,2330.TW
2012-03-05,53.43317413330078,53.90723063653084,53.1622824885286,53.297725727500506,22782000,2330.TW
2012-03-06,53.83951187133789,53.9072334944141,53.02684206076614,53.9072334944141,27703000,2330.TW
2012-03-07,53.5686149597168,53.70406335941692,53.29772332714468,53.5008933432808,30305000,2330.TW
2012-03-08,53.97493362426758,54.31354677163896,53.6363204768962,54.04266038720313,36169000,2330.TW
2012-03-09,54.178096771240234,54.178096771240234,53.36542738640201,53.83948366641999,22702000,2330.TW
2012-03-12,54.178096771240234,54.51670987606049,53.90720525401885,54.31353994643796,28913000,2330.TW
2012-03-13,55.05851745605469,55.05851745605469,54.245842542093186,54.584455797870085,47221000,2330.TW
2012-03-14,56.345252990722656,56.345252990722656,55.53258310951024,55.80347479219074,60618000,2330.TW
2012-03-15,56.345252990722656,56.345252990722656,55.87119642115359,56.345252990722656,30072000,2330.TW
2012-03-16,54.92306137084961,56.75157579636389,54.92306137084961,56.34523581280903,29079000,2330.TW
2012-03-19,56.6838493347168,57.02246254500024,55.80345808807638,56.6838493347168,37321000,2330.TW
2012-03-20,56.345252990722656,56.95475798504651,56.07436647487125,56.88703635608366,29232000,2330.TW
2012-03-21,57.49651336669922,57.69967815470692,56.751565477017806,57.428791770696655,61534000,2330.TW
2012-03-22,57.69970703125,58.038320347552705,57.09020719536846,57.56426377146058,37740000,2330.TW
2012-03-23,57.835140228271484,57.835140228271484,57.15791377399858,57.56424861319676,29341000,2330.TW
2012-03-26,56.61613464355469,57.631974398523354,55.871186523276634,57.631974398523354,58830000,2330.TW
2012-03-27,58.106021881103516,58.106021881103516,57.090182373859236,57.56423874384246,34236000,2330.TW
2012-03-28,57.90285110473633,58.58007743344669,57.29334637553163,58.58007743344669,28246000,2330.TW
2012-03-29,56.95475387573242,57.22564553886796,56.48069734036678,57.22564553886796,49391000,2330.TW
2012-03-30,57.49651336669922,57.49651336669922,56.142060779341534,56.68383871418866,43730000,2330.TW
2012-04-02,57.6319694519043,57.69969106305729,56.88702139556601,57.42880461844535,23624000,2330.TW
2012-04-03,57.564247131347656,57.564247131347656,56.751577473871464,57.564247131347656,31241000,2330.TW
2012-04-05,56.277496337890625,56.887000952893956,56.27749633789063,56.41294467835019,42645000,2330.TW
2012-04-06,56.75156784057617,56.88701103822218,56.27750631516158,56.88701103822218,34072000,2330.TW
2012-04-09,56.20979690551758,56.6161317533967,55.5325704367764,55.5325704367764,23209000,2330.TW
2012-04-10,55.53256607055664,56.54840569379853,55.39712285418872,56.27751409423519,33332000,2330.TW
2012-04-11,55.80347442626953,56.548422673634235,55.32941269297995,55.53258274536535,40711000,2330.TW
2012-04-12,55.93889617919922,56.00661778168436,55.19394821820844,55.87117457671407,36673000,2330.TW
2012-04-13,57.49651336669922,57.56423496270179,56.00661242050981,56.480673926180955,44685000,2330.TW
2012-04-16,57.49651336669922,57.56423496270179,56.751565477017806,57.29334341186493,19461000,2330.TW
2012-04-17,56.75156784057617,57.49651576128277,56.48067627845737,57.49651576128277,29423000,2330.TW
2012-04-18,57.564247131347656,57.564247131347656,57.15791230260956,57.564247131347656,32325000,2330.TW
2012-04-19,58.106021881103516,58.106021881103516,57.090182373859236,57.22562557476103,31398000,2330.TW
2012-04-20,57.09019470214844,58.03830764685427,56.95474630517044,57.56425117450135,27633000,2330.TW
2012-04-23,57.09019470214844,57.293359547373385,56.480689832817525,57.02246792024542,20301000,2330.TW
2012-04-24,57.29336166381836,57.29336166381836,56.61613515439538,56.751583556376914,24868000,2330.TW
2012-04-25,57.0224723815918,57.49653405786257,56.81930752047156,57.49653405786257,31076000,2330.TW
2012-04-26,56.887027740478516,57.02247097789119,56.548414480118524,57.02247097789119,21008000,2330.TW
2012-04-27,58.241485595703125,60.81494865387266,58.241485595703125,58.91871217239735,116673000,2330.TW
2012-04-30,58.783260345458984,59.1895951988127,58.03830708634451,58.44464710652622,47549000,2330.TW
2012-05-02,59.8668327331543,60.205446034623684,58.783271201818025,58.918714455674206,47424000,2330.TW
2012-05-03,60.205440521240234,60.27316214196664,59.52821398031926,59.86682725077975,27641000,2330.TW
2012-05-04,59.325035095214844,59.59592670450998,58.715530266007725,58.715530266007725,37633000,2330.TW
2012-05-07,57.970584869384766,58.58008972649422,57.564250020254434,58.58008972649422,46464000,2330.TW
2012-05-08,57.15790557861328,58.24146671672176,57.15790557861328,58.24146671672176,45605000,2330.TW
2012-05-09,57.29336166381836,57.6996965361065,56.54841353681873,56.819305173953566,40753000,2330.TW
2012-05-10,57.76740264892578,58.038289022297946,57.090176381842596,57.56423270207027,28381000,2330.TW
2012-05-11,57.90285110473633,58.038294303747655,57.22562477602596,58.038294303747655,33565000,2330.TW
2012-05-14,57.835140228271484,57.90286184033321,57.428805389073304,57.428805389073304,13924000,2330.TW
2012-05-15,57.90285110473633,58.038294303747655,56.95473321117644,57.835129505230654,30654000,2330.TW
2012-05-16,56.480690002441406,57.22563810415952,56.4806900024414,57.02246809149638,64877000,2330.TW
2012-05-17,57.6319694519043,57.631969451904304,56.95474300671899,57.42880461844535,33612000,2330.TW
2012-05-18,55.397117614746094,56.819291919410425,55.3971176147461,56.819291919410425,57538000,2330.TW
2012-05-21,55.871192932128906,56.07436297315907,54.85535306063566,54.85535306063566,32372000,2330.TW
2012-05-22,55.66801452636719,56.14207616192832,55.66801452636719,56.006627765984575,33935000,2330.TW
2012-05-23,53.5686149597168,54.990789572185214,53.5008933432808,54.85534633931323,62853000,2330.TW
2012-05-24,54.58447265625,54.58447265625001,52.89140585446291,53.43318929776672,40831000,2330.TW
2012-05-25,54.178096771240234,54.51670987606049,53.636313736797455,54.04265359604251,28205000,2330.TW
2012-05-28,55.261688232421875,55.329409857470075,54.04268348106796,54.178126731164355,28830000,2330.TW
2012-05-29,55.73575973510742,56.345259634469144,55.532589657433704,55.87120300900342,40599000,2330.TW
2012-05-30,55.32940673828125,55.53257676880095,54.381293707398676,55.26168511705085,75216000,2330.TW
2012-05-31,57.6319694519043,57.631969451904304,53.97494561453808,54.516728837417425,81199000,2330.TW
2012-06-01,54.110389709472656,55.329394113969414,54.110389709472656,55.329394113969414,66832000,2330.TW
2012-06-04,51.807830810546875,52.214165705107035,51.53693915856394,51.807830810546875,65908000,2330.TW
2012-06-05,52.959110260009766,52.959110260009766,52.28188375966781,52.48505377650166,37461000,2330.TW
2012-06-06,52.68821716308594,53.22999519508563,52.48504717181886,52.95910359567203,33650000,2330.TW
2012-06-07,54.04267120361328,54.04267120361328,53.22999638717261,53.77177959813306,47636000,2330.TW
2012-06-08,52.75593185424805,53.29770981521364,52.146427127188275,52.146427127188275,34628000,2330.TW
2012-06-11,54.449005126953125,54.51672673549507,53.907221924962535,54.11039191741589,36966000,2330.TW
2012-06-12,53.77179718017578,54.04268887423086,53.16229216025918,53.16229216025918,38319000,2330.TW
2012-06-13,54.178096771240234,54.719879805683014,53.83948366641999,54.719879805683014,32241000,2330.TW
2012-06-14,53.636348724365234,54.313575375767975,53.56862709259082,54.17813211221915,30382000,2330.TW
2012-06-15,52.89137649536133,53.83949441144398,52.89137649536133,53.63632444127378,83325000,2330.TW
2012-06-18,54.71989059448242,54.855333796384684,54.17810745321944,54.17810745321944,33626000,2330.TW
2012-06-19,54.516727447509766,54.787619052043034,54.178114233550076,54.787619052043034,28864000,2330.TW
2012-06-20,55.261688232421875,55.26168823242188,54.51674002323413,55.05852335727729,28945000,2330.TW
2012-06-21,54.58447265625,54.85536437790191,54.38130774013346,54.516751017544486,27004000,2330.TW
2012-06-22,54.245826721191406,54.85533143719222,54.110383525114216,54.17810512315281,30162000,2330.TW
2012-06-25,53.9072265625,54.71990143539879,53.56861332383251,54.71990143539879,39476000,2330.TW
2012-06-26,53.297733306884766,53.56862499018002,53.02684679041862,53.500903361063486,36877000,2330.TW
2012-06-27,53.70406723022461,53.83951047285888,52.959113895250546,53.026840683396195,31889000,2330.TW
2012-06-28,54.110389709472656,54.381281299414375,53.83949811953094,54.17811131525126,33067000,2330.TW
2012-06-29,55.05851745605469,55.05851745605469,53.7040644329471,53.90722928631629,47813000,2330.TW
2012-07-02,56.4129753112793,56.68386180564131,55.1939654193355,55.1939654193355,61179000,2330.TW
2012-07-03,57.0224723815918,57.49653405786257,56.48069425177605,56.61613749252288,59905000,2330.TW
2012-07-04,57.02210998535156,57.65412954107104,57.02210998535156,57.65412954107104,38922000,2330.TW
2012-07-05,56.88166427612305,57.58390704496408,56.67098930239589,57.58390704496408,26863000,2330.TW
2012-07-06,56.81144332885742,56.881666536995255,56.249646948380054,56.881666536995255,38090000,2330.TW
2012-07-09,56.17940139770508,56.39007629602056,55.89850331917951,56.10917821749499,45026000,2330.TW
2012-07-10,55.547393798828125,56.109190074599155,55.19627246589282,55.75806874166385,33429000,2330.TW
2012-07-11,54.84514617919922,54.985597914299184,54.353578500564026,54.84514617919922,58592000,2330.TW
2012-07-12,53.15977478027344,54.423813891142544,53.15977478027344,54.423813891142544,68200000,2330.TW
2012-07-13,53.230010986328125,53.370457415398775,52.31709312430538,52.59799134013452,51423000,2330.TW
2012-07-16,53.01932144165039,53.581117719206,53.01932144165038,53.581117719206,35444000,2330.TW
2012-07-17,52.52774429321289,52.80863702391022,52.317069387504475,52.317069387504475,51636000,2330.TW
2012-07-18,52.52774429321289,52.878865564269965,52.52774429321288,52.66819065856156,37193000,2330.TW
2012-07-19,54.423805236816406,54.7749265609249,53.932237526139005,53.932237526139005,61961000,2330.TW
2012-07-20,53.862003326416016,54.07267824186117,53.510882039131204,53.65133376865653,48352000,2330.TW
2012-07-23,52.1766357421875,52.7384266982254,51.825514385531285,52.7384266982254,57404000,2330.TW
2012-07-24,52.52774429321289,52.52774429321288,52.106394481796066,52.17662302215581,39904000,2330.TW
2012-07-25,52.38730239868164,52.80864693146248,52.2468560069835,52.668200539764335,52097000,2330.TW
2012-07-26,53.581119537353516,53.86201232797638,52.80864829008099,53.15976963604612,46806000,2330.TW
2012-07-27,55.68785095214844,55.758074154014686,54.213136924522836,54.70471005296033,72384000,2330.TW
2012-07-30,55.4771728515625,56.46031369515283,55.336726455772414,56.17941554588608,37840000,2330.TW
2012-07-31,56.88166427612305,56.881664276123054,55.12605735402049,55.12605735402049,67536000,2330.TW
2012-08-01,56.17940139770508,56.53052265644074,55.75805695875933,56.249624577915164,35881000,2330.TW
2012-08-02,56.17940139770508,56.17940139770508,56.17940139770508,56.17940139770508,0,2330.TW
2012-08-03,56.038963317871094,56.249632889630895,55.61761345897945,55.82828838842527,46567000,2330.TW
2012-08-06,56.81144332885742,57.23278793537177,56.6709915548944,56.81144332885742,58403000,2330.TW
2012-08-07,57.16255569458008,57.16255569458008,56.67098259991744,57.0923324975387,40024000,2330.TW
2012-08-08,56.53053665161133,57.51367749100275,56.249638503544276,57.51367749100275,39881000,2330.TW
2012-08-09,57.79460144042969,57.79460144042969,57.09235843560157,57.09235843560157,54211000,2330.TW
2012-08-10,57.583892822265625,57.86479093196018,57.02209660287651,57.794567743958,29859000,2330.TW
2012-08-13,58.07545471191406,58.847925776060926,57.935008349897515,58.847925776060926,30234000,2330.TW
2012-08-14,58.426597595214844,58.84794755255425,58.145704767238264,58.28615118122656,33268000,2330.TW
2012-08-15,58.28614807128906,58.777715851707065,57.93502669736563,58.777715851707065,27260000,2330.TW
2012-08-16,58.215919494628906,58.56704083614333,57.93502134988007,58.28614269139449,27999000,2330.TW
2012-08-17,57.583892822265625,58.42658179366347,57.583892822265625,58.2861354176591,27049000,2330.TW
2012-08-20,57.86482238769531,58.075492066223426,57.5137008991264,58.075492066223426,20997000,2330.TW
2012-08-21,58.707489013671875,58.918163968057094,58.07546950820287,58.07546950820287,36814000,2330.TW
2012-08-22,57.86482238769531,58.56706536483315,57.5137008991264,58.35639032861631,33548000,2330.TW
2012-08-23,58.07545471191406,58.14568325060762,57.72433344918741,57.86478516888924,22336000,2330.TW
2012-08-24,57.583892822265625,57.794567743958,57.37321790057325,57.794567743958,25460000,2330.TW
2012-08-27,58.28614807128906,58.63726944521249,57.86480349411834,58.21592486804177,25691000,2330.TW
2012-08-28,57.86482238769531,58.56706536483315,57.58392412530243,57.79459916151928,31760000,2330.TW
2012-08-29,58.07545471191406,58.286129612624165,57.65411026817914,58.00523153090579,18411000,2330.TW
2012-08-30,58.07545471191406,58.42657597464071,57.79456198788097,57.79456198788097,45455000,2330.TW
2012-08-31,58.496826171875,58.496826171875,57.86480659342374,57.86480659342374,13487000,2330.TW
2012-09-03,58.91814422607422,58.91814422607421,58.1456785816399,58.637246166911325,20728000,2330.TW
2012-09-04,58.988380432128906,58.988380432128906,58.6372591200329,58.988380432128906,21632000,2330.TW
2012-09-05,57.583892822265625,58.49681033935148,57.51366963426344,58.2861354176591,43274000,2330.TW
2012-09-06,56.95187759399414,58.14569330837656,56.88165440083899,58.14569330837656,25755000,2330.TW
2012-09-07,58.847923278808594,58.9181464568369,58.14568078315544,58.28612713921205,44441000,2330.TW
2012-09-10,58.637271881103516,58.70749508726799,58.426596904922874,58.49682546877456,16875000,2330.TW
2012-09-11,59.2692756652832,59.47994522766372,58.98837755775673,59.12882393267707,31566000,2330.TW
2012-09-12,59.33950424194336,59.620402374980934,59.33950424194336,59.33950424194336,37428000,2330.TW
2012-09-13,59.69062805175781,59.69062805175781,59.339506710276886,59.339506710276886,29565000,2330.TW
2012-09-14,60.74400329589844,60.74400329589844,60.04176048322909,60.11198369295853,51715000,2330.TW
2012-09-17,60.74400329589844,61.09512470223311,60.252435470104885,61.024901492503666,24786000,2330.TW
2012-09-18,60.18220520019531,60.74400157751314,59.97153557696662,60.74400157751314,35483000,2330.TW
2012-09-19,60.39287185668945,60.67377000662998,59.76085235874492,60.32264865862597,41915000,2330.TW
2012-09-20,59.90129470825195,60.39286237520842,59.76084297648886,60.39286237520842,24807000,2330.TW
2012-09-21,60.18220520019531,60.74400157751314,59.901312369223724,60.39288018111133,50990000,2330.TW
2012-09-24,60.46308517456055,60.67376009201148,59.76084259330506,60.18218707052121,30299000,2330.TW
2012-09-25,60.32266616821289,60.53333582355347,60.182214373631034,60.252442949766035,35885000,2330.TW
2012-09-26,60.67375946044922,60.67375946044922,59.69061878538805,59.97151688650347,36796000,2330.TW
2012-09-27,61.51646041870117,61.65691217552835,60.53331955165773,60.954669464452564,53924000,2330.TW
2012-09-28,63.06138229370117,63.06138229370117,62.14846484777829,62.2186880303065,58535000,2330.TW
2012-10-01,62.42938232421875,62.640051937230865,62.008037740507476,62.640051937230865,38119000,2330.TW
2012-10-02,62.92094802856445,63.061399790275026,62.429380256794666,62.640049862830196,23575000,2330.TW
2012-10-03,63.06138229370117,63.13160547622938,62.71026102337474,62.920930570959364,26330000,2330.TW
2012-10-04,63.62318420410156,63.62318420410156,62.85071834624365,63.13161648301553,36462000,2330.TW
2012-10-05,63.90406799316406,64.11474288786393,63.482723561449454,63.90406799316406,35197000,2330.TW
2012-10-08,62.56982421875,63.904086435647,62.49960101947894,63.904086435647,38011000,2330.TW
2012-10-09,61.16534423828125,62.148485188506925,61.16534423828125,61.23556744379298,60022000,2330.TW
2012-10-11,60.04175567626953,60.18220208448423,59.55018788983103,59.76085750215308,74170000,2330.TW
2012-10-12,60.60353469848633,60.60353469848633,59.90129214280368,60.11196169489717,23657000,2330.TW
2012-10-15,60.67375946044922,60.67375946044922,59.97151688650347,60.463084545191236,19093000,2330.TW
2012-10-16,61.44622802734375,61.44622802734375,60.88443179944796,60.88443179944796,29187000,2330.TW
2012-10-17,61.376007080078125,61.79735158754691,60.74398764003191,61.65690520428601,34739000,2330.TW
2012-10-18,61.8675651550293,61.93778833573579,61.095099451887315,61.095099451887315,20400000,2330.TW
2012-10-19,60.88444137573242,61.30579129176975,60.53332001749247,60.53332001749247,27597000,2330.TW
2012-10-22,60.39287185668945,60.60354680856649,60.111973706748934,60.60354680856649,20015000,2330.TW
2012-10-23,60.18220520019531,60.60355516202735,60.11198199245242,60.32265697336843,16134000,2330.TW
2012-10-24,59.97151565551758,60.67375821504897,59.760840744583945,59.760840744583945,28246000,2330.TW
2012-10-25,59.5501823425293,60.11197328074242,59.33950739214529,59.97152688561077,36358000,2330.TW
2012-10-26,61.30580139160156,62.008044223772536,60.60355855943058,60.744004982789725,65197000,2330.TW
2012-10-29,61.8675651550293,62.56980767746478,61.516443893811555,62.00801687412755,36010000,2330.TW
2012-10-30,61.79734802246094,62.499590613625266,61.586673102037324,62.35914423846672,30286000,2330.TW
2012-10-31,62.28892517089844,62.359153726849264,61.72713422709801,61.79735742536224,25911000,2330.TW
2012-11-01,62.64004898071289,62.64004898071289,61.58668489230839,62.21870441688845,35973000,2330.TW
2012-11-02,63.131614685058594,63.272061070601524,62.850716556286564,63.20183787783006,38858000,2330.TW
2012-11-05,63.41251754760742,63.412517547607415,62.35915350434275,63.13161939786619,31435000,2330.TW
2012-11-06,63.48274230957031,63.623188709057644,62.99116919599121,63.623188709057644,26333000,2330.TW
2012-11-07,63.90406799316406,63.90406799316406,63.20182548774467,63.55294674045437,22025000,2330.TW
2012-11-08,63.552982330322266,63.83388056133092,63.13163766265333,63.763657343000794,39566000,2330.TW
2012-11-09,63.763648986816406,63.83387219594383,62.85073119509756,63.41252758349184,36639000,2330.TW
2012-11-12,64.11475372314453,64.46587503519311,63.623180671664905,63.90407879284097,29882000,2330.TW
2012-11-13,63.41251754760742,63.90408529138963,62.71027485209764,63.90408529138963,37000000,2330.TW
2012-11-14,63.552982330322266,63.83388056133092,62.85073943164467,63.20186088098346,30190000,2330.TW
2012-11-15,63.34227752685547,63.623175625753696,62.49958858784639,63.13160797094601,25043000,2330.TW
2012-11-16,63.34227752685547,63.412506069844234,62.6400349584527,62.6400349584527,32472000,2330.TW
2012-11-19,63.201847076416016,63.55296844906277,62.99117210975318,62.99117210975318,23037000,2330.TW
2012-11-20,63.48274230957031,63.48274230957031,63.061397753421595,63.201844152908926,21424000,2330.TW
2012-11-21,63.552982330322266,63.83388056133092,62.64006441896613,63.412535893661996,30032000,2330.TW
