Date,Close,High,Low,Open,Volume
2013-12-02,75.44153594970703,76.16346452338843,75.08057166286632,75.80250023654773,18860000
2013-12-03,75.08061218261719,75.80254114591159,74.71964770096999,75.08061218261719,21820000
2013-12-04,75.80252075195312,76.16348513648624,74.7196275983538,74.7196275983538,23415000
2013-12-05,75.08061218261719,75.80254114591159,74.71964770096999,75.80254114591159,25185000
2013-12-06,74.358642578125,75.44153543120449,74.358642578125,74.358642578125,25116000
2013-12-09,75.80252075195312,75.80252075195312,75.08059198288692,75.08059198288692,23911000
2013-12-10,75.08061218261719,75.80254114591159,75.08061218261719,75.44157666426439,22217000
2013-12-11,75.80252075195312,75.80252075195312,74.7196275983538,74.7196275983538,24563000
2013-12-12,74.358642578125,75.44153543120449,74.358642578125,75.44153543120449,18272000
2013-12-13,73.9977035522461,74.71963236738996,73.9977035522461,73.9977035522461,28244000
2013-12-16,73.63672637939453,74.35865506938859,73.63672637939453,73.99769072439156,18669000
2013-12-17,74.71961975097656,75.44154844422272,74.35865540435348,74.35865540435348,26199000
2013-12-18,72.91478729248047,74.358644466589,72.91478729248047,73.99768017306187,55359000
2013-12-19,73.9977035522461,74.35866795981802,73.27577473710222,73.63673914467417,27684000
2013-12-20,73.63672637939453,74.71961941438562,73.2757620343975,73.2757620343975,37568000
2013-12-23,75.08061218261719,75.44157666426439,74.3586832193228,74.3586832193228,28261000
2013-12-24,74.358642578125,75.08057114684466,74.358642578125,75.08057114684466,13997000
2013-12-25,74.358642578125,74.71960686248482,73.99767829376516,73.99767829376516,9762000
2013-12-26,75.08061218261719,75.08061218261719,74.3586832193228,74.3586832193228,6738000
2013-12-27,75.44153594970703,75.44153594970703,74.35864308918491,74.71960737602562,24086000
2013-12-30,76.52444458007812,76.52444458007812,75.08058713517099,75.08058713517099,44182000
2013-12-31,76.16348266601562,76.52444703884035,75.8025182931909,76.16348266601562,24400000
2014-01-02,75.44153594970703,76.16346452338843,74.71960737602562,75.80250023654773,15071000
2014-01-03,73.9977035522461,74.35866795981802,73.63673914467417,74.35866795981802,38599000
2014-01-06,73.9977035522461,74.35866795981802,73.63673914467417,73.63673914467417,23706000
2014-01-07,73.63672637939453,74.35865506938859,73.63672637939453,73.99769072439156,15836000
2014-01-08,75.08061218261719,75.44157666426439,73.9977187376756,74.3586832193228,30218000
2014-01-09,72.91478729248047,74.358644466589,72.55382299895334,73.99768017306187,63998000
2014-01-10,73.63672637939453,73.99769072439156,73.2757620343975,73.63672637939453,33266000
2014-01-13,74.358642578125,74.71960686248482,73.99767829376516,74.358642578125,19545000
2014-01-14,74.71961975097656,74.71961975097656,73.63672671110734,73.99769105773042,21639000
2014-01-15,75.80252075195312,76.52444952101935,75.08059198288692,75.08059198288692,54299000
2014-01-16,77.24638366699219,77.60734807665104,76.5244548476745,76.5244548476745,49437000
2014-01-17,77.60733795166016,78.32926667679187,77.24637358909429,77.96830231422601,53446000
2014-01-20,77.60733795166016,78.32926667679187,77.24637358909429,77.24637358909429,24245000
2014-01-21,76.8853988647461,78.32925612042207,76.5244345508271,78.32925612042207,24568000
2014-01-22,77.60733795166016,77.60733795166016,76.52444486396257,76.52444486396257,28698000
2014-01-23,77.60733795166016,78.32926667679187,77.60733795166016,78.32926667679187,27910000
2014-01-24,77.96830749511719,78.32927188166866,77.24637872201424,77.24637872201424,33999000
2014-01-27,75.80252075195312,76.88541390555245,75.08059198288692,76.52444952101935,64827000
2014-02-05,72.5538330078125,73.63672603777985,72.5538330078125,73.63672603777985,145517000
2014-02-06,73.63672637939453,74.35865506938859,72.91479768940046,72.91479768940046,71895000
2014-02-07,75.08061218261719,75.44157666426439,74.3586832193228,74.71964770096999,54104000
2014-02-10,74.358642578125,75.44153543120449,74.358642578125,75.08057114684466,26221000
2014-02-11,75.44153594970703,75.80250023654773,75.08057166286632,75.44153594970703,21030000
2014-02-12,75.80252075195312,76.16348513648624,75.44155636742002,75.80252075195312,22692000
2014-02-13,75.80252075195312,76.52444952101935,75.80252075195312,75.80252075195312,19561000
2014-02-14,77.60733795166016,77.60733795166016,76.88540922652842,76.88540922652842,42658000
2014-02-17,78.32926177978516,78.32926177978516,77.60733309978714,77.96829743978616,33403000
2014-02-18,77.96830749511719,78.32927188166866,77.60734310856571,78.32927188166866,22196000
2014-02-19,77.96830749511719,77.96830749511719,77.24637872201424,77.96830749511719,26867000
2014-02-20,76.8853988647461,77.24636317866509,76.5244345508271,76.8853988647461,28429000
2014-02-21,77.60733795166016,77.60733795166016,77.24637358909429,77.24637358909429,31448000
2014-02-24,77.24638366699219,77.96831248630988,76.5244548476745,77.60734807665104,32033000
2014-02-25,77.96830749511719,77.96830749511719,76.88541433546278,77.60734310856571,31499000
2014-02-26,77.60733795166016,77.96830231422601,77.24637358909429,77.60733795166016,34908000
2014-02-27,77.96830749511719,77.96830749511719,77.60734310856571,77.60734310856571,48583000
2014-03-03,77.96830749511719,77.96830749511719,76.88541433546278,77.96830749511719,51435000
2014-03-04,77.60733795166016,77.96830231422601,77.60733795166016,77.96830231422601,47911000
2014-03-05,79.41215515136719,79.41215515136719,78.32926212657583,78.32926212657583,54846000
2014-03-06,81.57795715332031,81.93892156550315,79.41217068022331,79.41217068022331,69737000
2014-03-07,82.66082000732422,83.02178428683219,81.93889144830828,82.29985572781625,65651000
2014-03-10,81.57795715332031,82.66085038986881,81.21699274113749,82.66085038986881,37846000
2014-03-11,82.29987335205078,82.66083770885803,81.93890899524354,81.93890899524354,28415000
2014-03-12,81.57795715332031,81.57795715332031,80.85602832895465,81.21699274113749,18376000
2014-03-13,84.10469055175781,84.82661922602182,83.38276187749379,84.10469055175781,56987000
2014-03-14,83.02181243896484,83.38277684087339,82.29988363514775,83.02181243896484,44655000
2014-03-17,82.29987335205078,83.02180206566526,81.57794463843629,82.66083770885803,33845000
2014-03-18,82.66082000732422,83.02178428683219,81.93889144830828,82.66082000732422,37464000
2014-03-19,82.66082000732422,83.02178428683219,81.93889144830828,82.66082000732422,32171000
2014-03-20,80.85602569580078,81.93891889708384,80.85602569580078,81.57795449665615,45292000
2014-03-21,81.21697998046875,82.29987304687499,80.856015625,82.29987304687499,60088000
2014-03-24,81.21697998046875,81.21697998046875,80.49505126953125,80.49505126953125,28463000
2014-03-25,81.93891143798828,81.93891143798828,80.49505396771536,80.49505396771536,38029000
2014-03-26,83.38278198242188,83.7437464065882,82.66085313408922,83.38278198242188,43314000
2014-03-27,83.74373626708984,83.74373626708984,82.29987874524348,82.66084312570507,30745000
2014-03-28,84.8266372680664,84.8266372680664,83.38277961243975,83.7437440263464,43654000
2014-03-31,85.54854583740234,85.54854583740234,84.10468852369091,85.18758150897447,46921000
2014-04-01,86.27049255371094,86.27049255371094,85.54856374573009,85.90952814972051,40015000
2014-04-02,86.6314468383789,87.35337556203206,85.90951811472574,86.99241120020548,43151000
2014-04-03,85.54854583740234,85.9095101658302,84.82661718054662,85.54854583740234,36937000
2014-04-07,84.8266372680664,85.18760168197308,84.10470844025308,84.8266372680664,45015000
2014-04-08,85.90950012207031,86.2704644082975,84.46564297716156,84.46564297716156,39873000
2014-04-09,85.90950012207031,86.63142869452469,85.90950012207031,86.2704644082975,28578000
2014-04-10,86.27049255371094,86.27049255371094,85.54856374573009,85.90952814972051,25612000
2014-04-11,86.6314468383789,86.6314468383789,85.18758939107259,85.54855375289917,34449000
2014-04-14,86.99241638183594,87.35338076516305,86.63145199850881,86.63145199850881,30297000
2014-04-15,88.43626403808594,88.43626403808594,87.35337100904815,87.71433535206074,28525000
2014-04-16,87.3533706665039,88.43626369129528,87.3533706665039,87.71433500810103,49971000
2014-04-17,86.6314468383789,87.71433992385865,85.90951811472574,86.99241120020548,35783000
2014-04-18,88.7972412109375,88.7972412109375,87.35338363027185,88.43627681577108,32741000
2014-04-21,87.71436309814453,88.07532755533855,87.35339864095053,88.07532755533855,21736000
2014-04-22,87.71436309814453,88.43629201253256,86.99243418375652,87.35339864095053,22674000
2014-04-23,87.3533706665039,88.7972280328924,86.99240632490678,88.7972280328924,31054000
2014-04-24,87.3533706665039,87.3533706665039,86.63144198330966,87.3533706665039,24389000
2014-04-25,85.54854583740234,87.35336747954163,85.18758150897447,87.35336747954163,49361000
2014-04-28,85.90950012207031,86.63142869452469,84.82660726338875,85.54853583584313,28017000
2014-04-29,86.99241638183594,87.35338076516305,85.90952323185458,86.99241638183594,21769000
2014-04-30,85.54854583740234,86.99240315111378,84.46565285211877,86.63143882268591,43654000
2014-05-02,85.18758392333984,86.2704769393145,84.4656552460234,85.90951260065629,42629000
2014-05-05,84.46566009521484,85.18758881397737,83.74373137645233,84.82662445459611,28604000
2014-05-06,85.18758392333984,85.90951260065629,84.1046909073652,84.4656552460234,27491000
2014-05-07,85.54854583740234,85.9095101658302,84.82661718054662,85.18758150897447,33234000
2014-05-08,86.27049255371094,86.63145695770136,85.90952814972051,86.27049255371094,27052000
2014-05-09,86.6314468383789,86.6314468383789,85.90951811472574,86.6314468383789,22485000
2014-05-12,85.54854583740234,86.63143882268591,84.82661718054662,86.27047449425805,35472000
2014-05-13,86.99241638183594,87.35338076516305,86.2704876151817,86.63145199850881,24007000
2014-05-14,88.07530975341797,88.07530975341797,86.99241660071202,87.35338098494734,32763000
2014-05-15,88.07530975341797,88.07530975341797,86.99241660071202,87.35338098494734,16779000
2014-05-16,88.07530975341797,88.79723852188862,87.35338098494734,88.07530975341797,28390000
2014-05-19,87.3533706665039,88.43626369129528,87.3533706665039,88.07529934969816,18373000
2014-05-20,87.3533706665039,88.07529934969816,87.3533706665039,88.07529934969816,25192000
2014-05-21,86.99241638183594,88.0753095318173,86.99241638183594,88.0753095318173,24178000
2014-05-22,88.07530975341797,88.07530975341797,87.35338098494734,87.71434536918265,26290000
2014-05-23,88.07530975341797,88.4362741376533,87.35338098494734,87.35338098494734,31726000
2014-05-26,88.7972412109375,89.1582056061039,88.07531242060467,88.7972412109375,19792000
2014-05-27,89.1581802368164,89.51914452927316,88.43625165190292,88.43625165190292,18012000
2014-05-28,89.5191650390625,89.5191650390625,88.43627191358996,89.5191650390625,36670000
2014-05-29,88.07530975341797,89.51916729035925,87.71434536918265,89.15820290612393,43028000
2014-05-30,86.27049255371094,88.43627897765347,86.27049255371094,88.07531457366305,69042000
2014-06-03,88.43626403808594,88.43626403808594,86.63144232302297,86.63144232302297,37556000
2014-06-04,89.1581802368164,89.51914452927316,88.79721594435966,89.1581802368164,33407000
2014-06-05,88.7972412109375,89.1582056061039,87.71434802543826,88.7972412109375,19524000
2014-06-06,88.43626403808594,89.15819272411113,88.07529969507334,89.15819272411113,19230000
2014-06-09,88.7972412109375,89.1582056061039,88.43627681577108,88.43627681577108,19684000
2014-06-10,89.88011932373047,89.88011932373047,88.43626198519664,88.7972263198301,25050000
2014-06-11,90.24110412597656,90.24110412597656,89.15821087646485,89.51917529296875,27770000
2014-06-12,89.1581802368164,89.51914452927316,88.79721594435966,89.51914452927316,22138000
2014-06-13,88.7972412109375,89.1582056061039,88.43627681577108,88.7972412109375,17160000
2014-06-16,89.5191650390625,89.5191650390625,88.43627191358996,88.43627191358996,13550000
2014-06-17,90.24110412597656,90.24110412597656,88.79724645996095,89.51917529296875,19795000
2014-06-18,90.60205078125,91.32397947273407,89.51915774402391,90.24108643550798,37238000
2014-06-19,90.96302032470703,90.96302032470703,89.88012722560337,89.88012722560337,17873000
2014-06-20,89.88011932373047,91.68494099689774,89.519154989097,91.32397666226429,30094000
2014-06-23,88.7972412109375,90.60206318676956,88.7972412109375,90.24109879160315,25096000
2014-06-24,88.7972412109375,89.1582056061039,88.07531242060467,88.7972412109375,33225000
2014-06-25,89.1581802368164,89.8801088217299,88.79721594435966,88.79721594435966,30757000
2014-06-26,89.88011932373047,90.24108365836392,89.15819065446355,89.88011932373047,30279000
2014-06-27,90.60205078125,91.32397947273407,89.51915774402391,90.24108643550798,44396000
