Close_t+1,Close_t+2,Close_t+3,Close_t+4,Close_t+5
0.02437348033393341,0.025014869516392618,0.02565628581259627,0.02822189676992201,0.02629768855192771
0.025014869516392618,0.02565628581259627,0.02822189676992201,0.02629768855192771,0.025014869516392618
0.02565628581259627,0.02822189676992201,0.02629768855192771,0.025014869516392618,0.028863299509253426
0.02822189676992201,0.02629768855192771,0.025014869516392618,0.028863299509253426,0.02693907773438689
0.02629768855192771,0.025014869516392618,0.028863299509253426,0.02693907773438689,0.02693907773438689
0.025014869516392618,0.028863299509253426,0.02693907773438689,0.02693907773438689,0.02629768855192771
0.028863299509253426,0.02693907773438689,0.02693907773438689,0.02629768855192771,0.02629768855192771
0.02693907773438689,0.02693907773438689,0.02629768855192771,0.02629768855192771,0.023090647741526082
0.02693907773438689,0.02629768855192771,0.02629768855192771,0.023090647741526082,0.023732050480857525
0.02629768855192771,0.02629768855192771,0.023090647741526082,0.023732050480857525,0.02565628581259627
0.02629768855192771,0.023090647741526082,0.023732050480857525,0.02565628581259627,0.023090647741526082
0.023090647741526082,0.023732050480857525,0.02565628581259627,0.023090647741526082,0.022449231445322432
0.023732050480857525,0.02565628581259627,0.023090647741526082,0.022449231445322432,0.021166398852915075
0.02565628581259627,0.023090647741526082,0.022449231445322432,0.021166398852915075,0.022449231445322432
0.023090647741526082,0.022449231445322432,0.021166398852915075,0.022449231445322432,0.023090647741526082
0.022449231445322432,0.021166398852915075,0.022449231445322432,0.023090647741526082,0.02437348033393341
0.021166398852915075,0.022449231445322432,0.023090647741526082,0.02437348033393341,0.025014869516392618
0.022449231445322432,0.023090647741526082,0.02437348033393341,0.025014869516392618,0.023090647741526082
0.023090647741526082,0.02437348033393341,0.025014869516392618,0.023090647741526082,0.02565628581259627
0.02437348033393341,0.025014869516392618,0.023090647741526082,0.02565628581259627,0.027580480473718333
0.025014869516392618,0.023090647741526082,0.02565628581259627,0.027580480473718333,0.027580480473718333
0.023090647741526082,0.02565628581259627,0.027580480473718333,0.027580480473718333,0.027580480473718333
0.02565628581259627,0.027580480473718333,0.027580480473718333,0.027580480473718333,0.02629768855192771
0.027580480473718333,0.027580480473718333,0.027580480473718333,0.02629768855192771,0.02629768855192771
0.027580480473718333,0.027580480473718333,0.02629768855192771,0.02629768855192771,0.02565628581259627
0.027580480473718333,0.02629768855192771,0.02629768855192771,0.02565628581259627,0.027580480473718333
0.02629768855192771,0.02629768855192771,0.02565628581259627,0.027580480473718333,0.027580480473718333
0.02629768855192771,0.02565628581259627,0.027580480473718333,0.027580480473718333,0.028863299509253426
0.02565628581259627,0.027580480473718333,0.027580480473718333,0.028863299509253426,0.02950472936232934
0.027580480473718333,0.027580480473718333,0.028863299509253426,0.02950472936232934,0.03014611854478852
0.027580480473718333,0.028863299509253426,0.02950472936232934,0.03014611854478852,0.027580480473718333
0.028863299509253426,0.02950472936232934,0.03014611854478852,0.027580480473718333,0.02437348033393341
0.02950472936232934,0.03014611854478852,0.027580480473718333,0.02437348033393341,0.02822189676992201
0.03014611854478852,0.027580480473718333,0.02437348033393341,0.02822189676992201,0.02950472936232934
0.027580480473718333,0.02437348033393341,0.02822189676992201,0.02950472936232934,0.028863299509253426
0.02437348033393341,0.02822189676992201,0.02950472936232934,0.028863299509253426,0.02822189676992201
0.02822189676992201,0.02950472936232934,0.028863299509253426,0.02822189676992201,0.028863299509253426
0.02950472936232934,0.028863299509253426,0.02822189676992201,0.028863299509253426,0.030787507727247726
0.028863299509253426,0.02822189676992201,0.028863299509253426,0.030787507727247726,0.031428951137195876
0.02822189676992201,0.028863299509253426,0.030787507727247726,0.031428951137195876,0.02950472936232934
0.028863299509253426,0.030787507727247726,0.031428951137195876,0.02950472936232934,0.028863299509253426
0.030787507727247726,0.031428951137195876,0.02950472936232934,0.028863299509253426,0.03014611854478852
0.031428951137195876,0.02950472936232934,0.028863299509253426,0.03014611854478852,0.031428951137195876
0.02950472936232934,0.028863299509253426,0.03014611854478852,0.031428951137195876,0.032070340319655055
0.028863299509253426,0.03014611854478852,0.031428951137195876,0.032070340319655055,0.03271177017273097
0.03014611854478852,0.031428951137195876,0.032070340319655055,0.03271177017273097,0.030787507727247726
0.031428951137195876,0.032070340319655055,0.03271177017273097,0.030787507727247726,0.028863299509253426
0.032070340319655055,0.03271177017273097,0.030787507727247726,0.028863299509253426,0.028863299509253426
0.03271177017273097,0.030787507727247726,0.028863299509253426,0.028863299509253426,0.02950472936232934
0.030787507727247726,0.028863299509253426,0.028863299509253426,0.02950472936232934,0.030787507727247726
0.028863299509253426,0.028863299509253426,0.02950472936232934,0.030787507727247726,0.032070340319655055
0.028863299509253426,0.02950472936232934,0.030787507727247726,0.032070340319655055,0.03335315935519012
0.02950472936232934,0.030787507727247726,0.032070340319655055,0.03335315935519012,0.03527739468692892
0.030787507727247726,0.032070340319655055,0.03335315935519012,0.03527739468692892,0.04105010068214521
0.032070340319655055,0.03335315935519012,0.03527739468692892,0.04105010068214521,0.04361565741198198
0.03335315935519012,0.03527739468692892,0.04105010068214521,0.04361565741198198,0.04425706015131339
0.03527739468692892,0.04105010068214521,0.04361565741198198,0.04425706015131339,0.04553986562997625
0.04105010068214521,0.04361565741198198,0.04425706015131339,0.04553986562997625,0.04361565741198198
0.04361565741198198,0.04425706015131339,0.04553986562997625,0.04361565741198198,0.042974281786395035
0.04425706015131339,0.04553986562997625,0.04361565741198198,0.042974281786395035,0.04361565741198198
0.04553986562997625,0.04361565741198198,0.042974281786395035,0.04361565741198198,0.046181349710541136
0.04361565741198198,0.042974281786395035,0.04361565741198198,0.046181349710541136,0.04486957319590534
0.042974281786395035,0.04361565741198198,0.046181349710541136,0.04486957319590534,0.04552535977668143
0.04361565741198198,0.046181349710541136,0.04486957319590534,0.04552535977668143,0.042246250633461824
0.046181349710541136,0.04486957319590534,0.04552535977668143,0.042246250633461824,0.03437640495798136
0.04486957319590534,0.04552535977668143,0.042246250633461824,0.03437640495798136,0.03306477756894019
0.04552535977668143,0.042246250633461824,0.03437640495798136,0.03306477756894019,0.03306477756894019
0.042246250633461824,0.03437640495798136,0.03306477756894019,0.03306477756894019,0.03437640495798136
0.03437640495798136,0.03306477756894019,0.03306477756894019,0.03437640495798136,0.03437640495798136
0.03306477756894019,0.03306477756894019,0.03437640495798136,0.03437640495798136,0.03503224576624642
0.03306477756894019,0.03437640495798136,0.03437640495798136,0.03503224576624642,0.032408963874419605
0.03437640495798136,0.03437640495798136,0.03503224576624642,0.032408963874419605,0.030441482120241142
0.03437640495798136,0.03503224576624642,0.032408963874419605,0.030441482120241142,0.033720591263460775
0.03503224576624642,0.032408963874419605,0.030441482120241142,0.033720591263460775,0.03437640495798136
0.032408963874419605,0.030441482120241142,0.033720591263460775,0.03437640495798136,0.02978569553946503
0.030441482120241142,0.033720591263460775,0.03437640495798136,0.02978569553946503,0.028474041036679387
0.033720591263460775,0.03437640495798136,0.02978569553946503,0.028474041036679387,0.03306477756894019
0.03437640495798136,0.02978569553946503,0.028474041036679387,0.03306477756894019,0.027818213785286566
0.02978569553946503,0.028474041036679387,0.03306477756894019,0.027818213785286566,0.029129854731199972
0.028474041036679387,0.03306477756894019,0.027818213785286566,0.029129854731199972,0.030441482120241142
0.03306477756894019,0.027818213785286566,0.029129854731199972,0.030441482120241142,0.029129854731199972
0.027818213785286566,0.029129854731199972,0.030441482120241142,0.029129854731199972,0.029129854731199972
0.029129854731199972,0.030441482120241142,0.029129854731199972,0.029129854731199972,0.030441482120241142
0.030441482120241142,0.029129854731199972,0.029129854731199972,0.030441482120241142,0.031753136623026756
0.029129854731199972,0.029129854731199972,0.030441482120241142,0.031753136623026756,0.033720591263460775
0.029129854731199972,0.030441482120241142,0.031753136623026756,0.033720591263460775,0.033720591263460775
0.030441482120241142,0.031753136623026756,0.033720591263460775,0.033720591263460775,0.032408963874419605
0.031753136623026756,0.033720591263460775,0.033720591263460775,0.032408963874419605,0.033720591263460775
0.033720591263460775,0.033720591263460775,0.032408963874419605,0.033720591263460775,0.035688059460767
0.033720591263460775,0.032408963874419605,0.033720591263460775,0.035688059460767,0.03437640495798136
0.032408963874419605,0.033720591263460775,0.035688059460767,0.03437640495798136,0.035688059460767
0.033720591263460775,0.035688059460767,0.03437640495798136,0.035688059460767,0.03503224576624642
0.035688059460767,0.03437640495798136,0.035688059460767,0.03503224576624642,0.03437640495798136
0.03437640495798136,0.035688059460767,0.03503224576624642,0.03437640495798136,0.035688059460767
0.035688059460767,0.03503224576624642,0.03437640495798136,0.035688059460767,0.03503224576624642
0.03503224576624642,0.03437640495798136,0.035688059460767,0.03503224576624642,0.033720591263460775
0.03437640495798136,0.035688059460767,0.03503224576624642,0.033720591263460775,0.03962295518476275
0.035688059460767,0.03503224576624642,0.033720591263460775,0.03962295518476275,0.03634390026903206
0.03503224576624642,0.033720591263460775,0.03962295518476275,0.03634390026903206,0.0389671550471144
0.033720591263460775,0.03962295518476275,0.03634390026903206,0.0389671550471144,0.038311341352593814
0.03962295518476275,0.03634390026903206,0.0389671550471144,0.038311341352593814,0.03765552765807323
0.03634390026903206,0.0389671550471144,0.038311341352593814,0.03765552765807323,0.03765552765807323
0.0389671550471144,0.038311341352593814,0.03765552765807323,0.03765552765807323,0.03503224576624642
0.038311341352593814,0.03765552765807323,0.03765552765807323,0.03503224576624642,0.03503224576624642
0.03765552765807323,0.03765552765807323,0.03503224576624642,0.03503224576624642,0.032408963874419605
0.03765552765807323,0.03503224576624642,0.03503224576624642,0.032408963874419605,0.03306477756894019
0.03503224576624642,0.03503224576624642,0.032408963874419605,0.03306477756894019,0.031753136623026756
0.03503224576624642,0.032408963874419605,0.03306477756894019,0.031753136623026756,0.03437640495798136
0.032408963874419605,0.03306477756894019,0.031753136623026756,0.03437640495798136,0.03503224576624642
0.03306477756894019,0.031753136623026756,0.03437640495798136,0.03503224576624642,0.03503224576624642
0.031753136623026756,0.03437640495798136,0.03503224576624642,0.03503224576624642,0.031097295814761727
0.03437640495798136,0.03503224576624642,0.03503224576624642,0.031097295814761727,0.031753136623026756
0.03503224576624642,0.03503224576624642,0.031097295814761727,0.031753136623026756,0.032408963874419605
0.03503224576624642,0.031097295814761727,0.031753136623026756,0.032408963874419605,0.031097295814761727
0.031097295814761727,0.031753136623026756,0.032408963874419605,0.031097295814761727,0.02978569553946503
0.031753136623026756,0.032408963874419605,0.031097295814761727,0.02978569553946503,0.029129854731199972
0.032408963874419605,0.031097295814761727,0.02978569553946503,0.029129854731199972,0.028474041036679387
0.031097295814761727,0.02978569553946503,0.029129854731199972,0.028474041036679387,0.030441482120241142
0.02978569553946503,0.029129854731199972,0.028474041036679387,0.030441482120241142,0.02978569553946503
0.029129854731199972,0.028474041036679387,0.030441482120241142,0.02978569553946503,0.03437640495798136
0.028474041036679387,0.030441482120241142,0.02978569553946503,0.03437640495798136,0.03634390026903206
0.030441482120241142,0.02978569553946503,0.03437640495798136,0.03634390026903206,0.03503224576624642
0.02978569553946503,0.03437640495798136,0.03634390026903206,0.03503224576624642,0.031753136623026756
0.03437640495798136,0.03634390026903206,0.03503224576624642,0.031753136623026756,0.03503224576624642
0.03634390026903206,0.03503224576624642,0.031753136623026756,0.03503224576624642,0.029129854731199972
0.03503224576624642,0.031753136623026756,0.03503224576624642,0.029129854731199972,0.02978569553946503
0.031753136623026756,0.03503224576624642,0.029129854731199972,0.02978569553946503,0.030441482120241142
0.03503224576624642,0.029129854731199972,0.02978569553946503,0.030441482120241142,0.030441482120241142
0.029129854731199972,0.02978569553946503,0.030441482120241142,0.030441482120241142,0.03306477756894019
0.02978569553946503,0.030441482120241142,0.030441482120241142,0.03306477756894019,0.03634390026903206
0.030441482120241142,0.030441482120241142,0.03306477756894019,0.03634390026903206,0.03503224576624642
0.030441482120241142,0.03306477756894019,0.03634390026903206,0.03503224576624642,0.040278795993027805
0.03306477756894019,0.03634390026903206,0.03503224576624642,0.040278795993027805,0.038311341352593814
0.03634390026903206,0.03503224576624642,0.040278795993027805,0.038311341352593814,0.035688059460767
0.03503224576624642,0.040278795993027805,0.038311341352593814,0.035688059460767,0.0389671550471144
0.040278795993027805,0.038311341352593814,0.035688059460767,0.0389671550471144,0.0389671550471144
0.038311341352593814,0.035688059460767,0.0389671550471144,0.0389671550471144,0.040278795993027805
0.035688059460767,0.0389671550471144,0.0389671550471144,0.040278795993027805,0.03962295518476275
0.0389671550471144,0.0389671550471144,0.040278795993027805,0.03962295518476275,0.042246250633461824
0.0389671550471144,0.040278795993027805,0.03962295518476275,0.042246250633461824,0.04290209144172688
0.040278795993027805,0.03962295518476275,0.042246250633461824,0.04290209144172688,0.044213745944512495
0.03962295518476275,0.042246250633461824,0.04290209144172688,0.044213745944512495,0.044213745944512495
0.042246250633461824,0.04290209144172688,0.044213745944512495,0.044213745944512495,0.044213745944512495
0.04290209144172688,0.044213745944512495,0.044213745944512495,0.044213745944512495,0.04290209144172688
0.044213745944512495,0.044213745944512495,0.044213745944512495,0.04290209144172688,0.047492827973987684
0.044213745944512495,0.044213745944512495,0.04290209144172688,0.047492827973987684,0.0468370142794671
0.044213745944512495,0.04290209144172688,0.047492827973987684,0.0468370142794671,0.044213745944512495
0.04290209144172688,0.047492827973987684,0.0468370142794671,0.044213745944512495,0.0468370142794671
0.047492827973987684,0.0468370142794671,0.044213745944512495,0.0468370142794671,0.04814862811163603
0.0468370142794671,0.044213745944512495,0.0468370142794671,0.04814862811163603,0.04552535977668143
0.044213745944512495,0.0468370142794671,0.04814862811163603,0.04552535977668143,0.043557878022502994
0.0468370142794671,0.04814862811163603,0.04552535977668143,0.043557878022502994,0.049460282614421675
0.04814862811163603,0.04552535977668143,0.043557878022502994,0.049460282614421675,0.05339517833841745
0.04552535977668143,0.043557878022502994,0.049460282614421675,0.05339517833841745,0.05273937820076907
0.043557878022502994,0.049460282614421675,0.05339517833841745,0.05273937820076907,0.05273937820076907
0.049460282614421675,0.05339517833841745,0.05273937820076907,0.05273937820076907,0.05339517833841745
0.05339517833841745,0.05273937820076907,0.05273937820076907,0.05339517833841745,0.05339517833841745
0.05273937820076907,0.05273937820076907,0.05339517833841745,0.05339517833841745,0.0547068463980753
0.05273937820076907,0.05339517833841745,0.05339517833841745,0.0547068463980753,0.056674314595381525
0.05339517833841745,0.05339517833841745,0.0547068463980753,0.056674314595381525,0.0547068463980753
0.05339517833841745,0.0547068463980753,0.056674314595381525,0.0547068463980753,0.051427683027366666
0.0547068463980753,0.056674314595381525,0.0547068463980753,0.051427683027366666,0.05208355094937628
0.056674314595381525,0.0547068463980753,0.051427683027366666,0.05208355094937628,0.05339517833841745
0.0547068463980753,0.051427683027366666,0.05208355094937628,0.05339517833841745,0.051427683027366666
0.051427683027366666,0.05208355094937628,0.05339517833841745,0.051427683027366666,0.05208355094937628
0.05208355094937628,0.05339517833841745,0.051427683027366666,0.05208355094937628,0.05208355094937628
0.05339517833841745,0.051427683027366666,0.05208355094937628,0.05208355094937628,0.049460282614421675
0.051427683027366666,0.05208355094937628,0.05208355094937628,0.049460282614421675,0.047492827973987684
0.05208355094937628,0.05208355094937628,0.049460282614421675,0.047492827973987684,0.04814862811163603
0.05208355094937628,0.049460282614421675,0.047492827973987684,0.04814862811163603,0.049460282614421675
0.049460282614421675,0.047492827973987684,0.04814862811163603,0.049460282614421675,0.04552535977668143
0.047492827973987684,0.04814862811163603,0.049460282614421675,0.04552535977668143,0.042246250633461824
0.04814862811163603,0.049460282614421675,0.04552535977668143,0.042246250633461824,0.043557878022502994
0.049460282614421675,0.04552535977668143,0.042246250633461824,0.043557878022502994,0.05208355094937628
0.04552535977668143,0.042246250633461824,0.043557878022502994,0.05208355094937628,0.05273937820076907
0.042246250633461824,0.043557878022502994,0.05208355094937628,0.05273937820076907,0.051427683027366666
0.043557878022502994,0.05208355094937628,0.05273937820076907,0.051427683027366666,0.05208355094937628
0.05208355094937628,0.05273937820076907,0.051427683027366666,0.05208355094937628,0.051427683027366666
0.05273937820076907,0.051427683027366666,0.05208355094937628,0.051427683027366666,0.05339517833841745
0.051427683027366666,0.05208355094937628,0.051427683027366666,0.05339517833841745,0.05601846023024423
0.05208355094937628,0.051427683027366666,0.05339517833841745,0.05601846023024423,0.0547068463980753
0.051427683027366666,0.05339517833841745,0.05601846023024423,0.0547068463980753,0.05601846023024423
0.05339517833841745,0.05601846023024423,0.0547068463980753,0.05601846023024423,0.05405100558981024
0.05601846023024423,0.0547068463980753,0.05601846023024423,0.05405100558981024,0.046181200584946513
0.0547068463980753,0.05601846023024423,0.05405100558981024,0.046181200584946513,0.0468370142794671
0.05601846023024423,0.05405100558981024,0.046181200584946513,0.0468370142794671,0.05208355094937628
0.05405100558981024,0.046181200584946513,0.0468370142794671,0.05208355094937628,0.0468370142794671
0.046181200584946513,0.0468370142794671,0.05208355094937628,0.0468370142794671,0.044213745944512495
0.0468370142794671,0.05208355094937628,0.0468370142794671,0.044213745944512495,0.04486957319590534
0.05208355094937628,0.0468370142794671,0.044213745944512495,0.04486957319590534,0.04159045049581345
0.0468370142794671,0.044213745944512495,0.04486957319590534,0.04159045049581345,0.043557878022502994
0.044213745944512495,0.04486957319590534,0.04159045049581345,0.043557878022502994,0.05077192356033508
0.04486957319590534,0.04159045049581345,0.043557878022502994,0.05077192356033508,0.05339517833841745
0.04159045049581345,0.043557878022502994,0.05077192356033508,0.05339517833841745,0.05208355094937628
0.043557878022502994,0.05077192356033508,0.05339517833841745,0.05208355094937628,0.05601846023024423
0.05077192356033508,0.05339517833841745,0.05208355094937628,0.05601846023024423,0.0547068463980753
0.05339517833841745,0.05208355094937628,0.05601846023024423,0.0547068463980753,0.0612650782413868
0.05208355094937628,0.05601846023024423,0.0547068463980753,0.0612650782413868,0.0612650782413868
0.05601846023024423,0.0547068463980753,0.0612650782413868,0.0612650782413868,0.06388831946259693
0.0547068463980753,0.0612650782413868,0.0612650782413868,0.06388831946259693,0.06323247865433188
0.0612650782413868,0.0612650782413868,0.06388831946259693,0.06323247865433188,0.05929762360095281
0.0612650782413868,0.06388831946259693,0.06323247865433188,0.05929762360095281,0.05601846023024423
0.06388831946259693,0.06323247865433188,0.05929762360095281,0.05601846023024423,0.05798595554129496
0.06323247865433188,0.05929762360095281,0.05601846023024423,0.05798595554129496,0.06060921031937727
0.05929762360095281,0.05601846023024423,0.05798595554129496,0.06060921031937727,0.06257666495981123
0.05601846023024423,0.05798595554129496,0.06060921031937727,0.06257666495981123,0.06192087837903515
0.05798595554129496,0.06060921031937727,0.06257666495981123,0.06192087837903515,0.05864175567894328
0.06060921031937727,0.06257666495981123,0.06192087837903515,0.05864175567894328,0.057330114733029874
0.06257666495981123,0.06192087837903515,0.05864175567894328,0.057330114733029874,0.05798595554129496
0.06192087837903515,0.05864175567894328,0.057330114733029874,0.05798595554129496,0.06519998752225478
0.05864175567894328,0.057330114733029874,0.05798595554129496,0.06519998752225478,0.06585576054615866
0.057330114733029874,0.05798595554129496,0.06519998752225478,0.06585576054615866,0.06585576054615866
0.05798595554129496,0.06519998752225478,0.06585576054615866,0.06585576054615866,0.06913489680312279
0.06519998752225478,0.06585576054615866,0.06585576054615866,0.06913489680312279,0.0737256468922558
0.06585576054615866,0.06585576054615866,0.06913489680312279,0.0737256468922558,0.06847906955172994
0.06585576054615866,0.06913489680312279,0.0737256468922558,0.06847906955172994,0.06651164202504045
0.06913489680312279,0.0737256468922558,0.06847906955172994,0.06651164202504045,0.06847906955172994
0.0737256468922558,0.06847906955172994,0.06651164202504045,0.06847906955172994,0.06847906955172994
0.06847906955172994,0.06651164202504045,0.06847906955172994,0.06847906955172994,0.06782318807284815
0.06651164202504045,0.06847906955172994,0.06847906955172994,0.06782318807284815,0.06651164202504045
0.06847906955172994,0.06847906955172994,0.06782318807284815,0.06651164202504045,0.06192087837903515
0.06847906955172994,0.06782318807284815,0.06651164202504045,0.06192087837903515,0.05995341018172892
0.06782318807284815,0.06651164202504045,0.06192087837903515,0.05995341018172892,0.06257666495981123
0.06651164202504045,0.06192087837903515,0.05995341018172892,0.06257666495981123,0.06519998752225478
0.06192087837903515,0.05995341018172892,0.06257666495981123,0.06519998752225478,0.06651164202504045
0.05995341018172892,0.06257666495981123,0.06519998752225478,0.06651164202504045,0.06257666495981123
0.06257666495981123,0.06519998752225478,0.06651164202504045,0.06257666495981123,0.06651164202504045
0.06519998752225478,0.06651164202504045,0.06257666495981123,0.06651164202504045,0.07241399238947022
0.06651164202504045,0.06257666495981123,0.06651164202504045,0.07241399238947022,0.07306983319773525
0.06257666495981123,0.06651164202504045,0.07241399238947022,0.07306983319773525,0.07306983319773525
0.06651164202504045,0.07241399238947022,0.07306983319773525,0.07306983319773525,0.07241399238947022
0.07241399238947022,0.07306983319773525,0.07306983319773525,0.07241399238947022,0.06979069694077111
0.07306983319773525,0.07306983319773525,0.07241399238947022,0.06979069694077111,0.06913489680312279
0.07306983319773525,0.07241399238947022,0.06979069694077111,0.06913489680312279,0.06192087837903515
0.07241399238947022,0.06979069694077111,0.06913489680312279,0.06192087837903515,0.05798595554129496
0.06979069694077111,0.06913489680312279,0.06192087837903515,0.05798595554129496,0.05798595554129496
0.06913489680312279,0.06192087837903515,0.05798595554129496,0.05798595554129496,0.06192087837903515
0.06192087837903515,0.05798595554129496,0.05798595554129496,0.06192087837903515,0.05995341018172892
0.05798595554129496,0.05798595554129496,0.06192087837903515,0.05995341018172892,0.06388831946259693
0.05798595554129496,0.06192087837903515,0.05995341018172892,0.06388831946259693,0.06257666495981123
0.06192087837903515,0.05995341018172892,0.06388831946259693,0.06257666495981123,0.05864175567894328
0.05995341018172892,0.06388831946259693,0.06257666495981123,0.05864175567894328,0.05864175567894328
0.06388831946259693,0.06257666495981123,0.05864175567894328,0.05864175567894328,0.06388831946259693
0.06257666495981123,0.05864175567894328,0.05864175567894328,0.06388831946259693,0.06388831946259693
0.05864175567894328,0.05864175567894328,0.06388831946259693,0.06388831946259693,0.05995341018172892
0.05864175567894328,0.06388831946259693,0.06388831946259693,0.05995341018172892,0.05864175567894328
0.06388831946259693,0.06388831946259693,0.05995341018172892,0.05864175567894328,0.06388831946259693
0.06388831946259693,0.05995341018172892,0.05864175567894328,0.06388831946259693,0.05798595554129496
0.05995341018172892,0.05864175567894328,0.06388831946259693,0.05798595554129496,0.05864175567894328
0.05864175567894328,0.06388831946259693,0.05798595554129496,0.05864175567894328,0.05798595554129496
0.06388831946259693,0.05798595554129496,0.05864175567894328,0.05798595554129496,0.05929762360095281
0.05798595554129496,0.05864175567894328,0.05798595554129496,0.05929762360095281,0.06388831946259693
0.05864175567894328,0.05798595554129496,0.05929762360095281,0.06388831946259693,0.07110236500042902
0.05798595554129496,0.05929762360095281,0.06388831946259693,0.07110236500042902,0.06979069694077111
0.05929762360095281,0.06388831946259693,0.07110236500042902,0.06979069694077111,0.06979069694077111
0.06388831946259693,0.07110236500042902,0.06979069694077111,0.06979069694077111,0.06585576054615866
