Date,Ticker,Close,High,Low,Open,Volume
2013-12-24,AAPL,17.607704162597656,17.73828709220441,17.556834301056444,17.676562100158147,167554800.0
2013-12-24,TSMC,74.35865020751953,75.08057885031099,74.35865020751953,75.08057885031099,13997000.0
2013-12-25,AAPL,17.607704162597656,17.73828709220441,17.556834301056444,17.676562100158147,167554800.0
2013-12-25,TSMC,74.35865020751953,74.71961452891526,73.9976858861238,73.9976858861238,9762000.0
2013-12-26,AAPL,17.490758895874023,17.66445746276453,17.474629435596192,17.621031992785753,204008000.0
2013-12-26,TSMC,75.0805892944336,75.0805892944336,74.3586605512179,74.3586605512179,6738000.0
2013-12-27,AAPL,17.372581481933594,17.506576760676282,17.354281990719965,17.488277269462653,225884400.0
2013-12-27,TSMC,75.4415512084961,75.4415512084961,74.3586581289483,74.71962248879757,24086000.0
2013-12-30,AAPL,17.199806213378906,17.372573741691422,17.13156787670918,17.29099883055629,253629600.0
2013-12-30,TSMC,76.52442932128906,76.52442932128906,75.08057216428361,75.08057216428361,44182000.0
2013-12-31,AAPL,17.401430130004883,17.40949403280195,17.18368653284677,17.18896086861215,223084400.0
2013-12-31,TSMC,76.16349792480469,76.52446236994594,75.80253347966342,76.16349792480469,24400000.0
2014-01-02,AAPL,17.15670394897461,17.27767244413937,17.122274989377967,17.2357991165468,234684800.0
2014-01-02,TSMC,75.4415512084961,76.16347992819462,74.71962248879757,75.80251556834536,15071000.0
2014-01-03,AAPL,16.77983856201172,17.17438003779138,16.762778141738245,17.14832641219072,392467600.0
2014-01-03,TSMC,73.99771881103516,74.3586832930402,73.63675432903011,74.3586832930402,38599000.0
2014-01-06,AAPL,16.8713436126709,16.96036295024438,16.550932637956983,16.670350640630506,412610800.0
2014-01-06,TSMC,73.99771881103516,74.3586832930402,73.63675432903011,73.63675432903011,23706000.0
2014-01-07,AAPL,16.750682830810547,16.934305569725026,16.68492591605309,16.883437388085266,317209200.0
2014-01-07,TSMC,73.63672637939453,74.35865506938859,73.63672637939453,73.99769072439156,15836000.0
2014-01-08,AAPL,16.856760025024414,16.92189573781373,16.70880698915324,16.712527515358698,258529600.0
2014-01-08,TSMC,75.0805892944336,75.44155366604144,73.99769617961003,74.3586605512179,30218000.0
2014-01-09,AAPL,16.641504287719727,16.96222503339305,16.605213406492265,16.960363113067157,279148800.0
2014-01-09,TSMC,72.914794921875,74.35865224706063,72.55383059057858,73.99768791576423,63998000.0
2014-01-10,AAPL,16.530458450317383,16.77425566699527,16.473696395439283,16.744168431754773,304976000.0
2014-01-10,TSMC,73.63672637939453,73.99769072439156,73.2757620343975,73.63672637939453,33266000.0
2014-01-13,AAPL,16.616992950439453,16.82698068498497,16.43554029036466,16.436471250068163,378492800.0
2014-01-13,TSMC,74.35865020751953,74.71961452891526,73.9976858861238,74.35865020751953,19545000.0
2014-01-14,AAPL,16.94764518737793,16.958190545938862,16.676861715414177,16.694231905466005,332561600.0
2014-01-14,TSMC,74.7196044921875,74.7196044921875,73.63671167346014,73.99767594636927,21639000.0
2014-01-15,AAPL,17.28790283203125,17.37599283695365,17.111103286629625,17.168796292975056,391638800.0
2014-01-15,TSMC,75.8025131225586,76.52444181896392,75.08058442615328,75.08058442615328,54299000.0
2014-01-16,AAPL,17.191442489624023,17.272088144420064,17.111726138343318,17.211603903323034,229278000.0
2014-01-16,TSMC,77.24638366699219,77.60734807665104,76.5244548476745,76.5244548476745,49437000.0
2014-01-17,AAPL,16.770214080810547,17.123813020665608,16.746330498336874,17.1055135383805,426739600.0
2014-01-17,TSMC,77.60733795166016,78.32926667679187,77.24637358909429,77.96830231422601,53446000.0
2014-01-20,AAPL,16.770214080810547,17.123813020665608,16.746330498336874,17.1055135383805,426739600.0
2014-01-20,TSMC,77.60733795166016,78.32926667679187,77.24637358909429,77.24637358909429,24245000.0
2014-01-21,AAPL,17.03076934814453,17.06178588278169,16.762467378367145,16.780147333194233,328526800.0
2014-01-21,TSMC,76.88540649414062,78.32926389309162,76.52444214440288,78.32926389309162,24568000.0
2014-01-22,AAPL,17.106456756591797,17.28573615267471,16.991691902719655,17.087845836812154,379985200.0
2014-01-22,TSMC,77.60733795166016,77.60733795166016,76.52444486396257,76.52444486396257,28698000.0
2014-01-23,AAPL,17.251312255859375,17.261238082654582,16.89864391923619,17.057763602892276,403239200.0
2014-01-23,TSMC,77.60733795166016,78.32926667679187,77.60733795166016,78.32926667679187,27910000.0
2014-01-24,AAPL,16.937707901000977,17.23392360886364,16.896763909304113,17.18367499276409,429354800.0
2014-01-24,TSMC,77.9682846069336,78.32924888752125,77.24635604575828,77.24635604575828,33999000.0
2014-01-27,AAPL,17.075132369995117,17.208508184556965,16.927800431958637,17.061795782446836,554878800.0
2014-01-27,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-01-28,AAPL,15.710356712341309,15.9740039084834,15.572947354551046,15.780455346397686,1065523200.0
2014-01-28,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-01-29,AAPL,15.532005310058594,15.737341618353549,15.465938625775111,15.631261876906173,502810000.0
2014-01-29,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-01-30,AAPL,15.501917839050291,15.710356791905769,15.406385113546614,15.58752639888158,678501600.0
2014-01-30,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-01-31,AAPL,15.52735424041748,15.55620075130588,15.308681321538655,15.359239743430516,464797200.0
2014-01-31,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-02-03,AAPL,15.556200981140137,15.748510504399858,15.48703329537347,15.589700636493012,401464000.0
2014-02-03,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-02-04,AAPL,15.78138542175293,15.802168026991678,15.594350257166443,15.690194411200308,376681200.0
2014-02-04,TSMC,75.8025131225586,76.88540616716658,75.08058442615328,76.52444181896392,64827000.0
2014-02-05,AAPL,15.89925479888916,15.98269168456664,15.702603556134363,15.712219612068724,328344800.0
2014-02-05,TSMC,72.55384063720703,73.63673378104595,72.55384063720703,73.63673378104595,145517000.0
2014-02-06,AAPL,15.991928100585938,16.022820346338168,15.845272421458152,15.915480707453796,257765200.0
2014-02-06,TSMC,73.63672637939453,74.35865506938859,72.91479768940046,72.91479768940046,71895000.0
2014-02-07,AAPL,16.21565055847168,16.31706102173192,16.14388417919692,16.268696287935157,370280400.0
2014-02-07,TSMC,75.0805892944336,75.44155366604144,74.3586605512179,74.71962492282574,54104000.0
2014-02-10,AAPL,16.50615119934082,16.599761108151714,16.163228710915003,16.183822424253645,345559200.0
2014-02-10,TSMC,74.35865020751953,75.44154317170671,74.35865020751953,75.08057885031099,26221000.0
2014-02-11,AAPL,16.723642349243164,16.77949435293334,16.52206787524951,16.55670458299209,282256800.0
2014-02-11,TSMC,75.4415512084961,75.80251556834536,75.08058684864683,75.4415512084961,21030000.0
2014-02-12,AAPL,16.72239112854004,16.83597152443737,16.638768107815782,16.754531524321486,308100800.0
2014-02-12,TSMC,75.8025131225586,76.16347747076126,75.44154877435594,75.8025131225586,22692000.0
2014-02-13,AAPL,16.987932205200195,17.001036995166125,16.668722918279567,16.683075862834063,307398000.0
2014-02-13,TSMC,75.8025131225586,76.52444181896392,75.8025131225586,75.8025131225586,19561000.0
2014-02-14,AAPL,16.974199295043945,17.03629539678647,16.887456725095106,16.926771091418527,272924400.0
2014-02-14,TSMC,77.60733795166016,77.60733795166016,76.88540922652842,76.88540922652842,42658000.0
2014-02-17,AAPL,16.974199295043945,17.03629539678647,16.887456725095106,16.926771091418527,272924400.0
2014-02-17,TSMC,78.3292465209961,78.3292465209961,77.60731798163208,77.9682822513141,33403000.0
2014-02-18,AAPL,17.036609649658203,17.198864757191917,17.02475134709974,17.03692127171813,260251600.0
2014-02-18,TSMC,77.9682846069336,78.32924888752125,77.60732032634593,78.32924888752125,22196000.0
2014-02-19,AAPL,16.76763916015625,17.064693323261533,16.673405976707105,16.9979178777287,313768000.0
2014-02-19,TSMC,77.9682846069336,77.9682846069336,77.24635604575828,77.9682846069336,26867000.0
2014-02-20,AAPL,16.573551177978516,16.756090014669457,16.506464126905346,16.63096461557164,305858000.0
2014-02-20,TSMC,76.88540649414062,77.24637084387838,76.52444214440288,76.88540649414062,28429000.0
2014-02-21,AAPL,16.389455795288086,16.680269170307884,16.36917369832473,16.624727120206117,278784800.0
2014-02-21,TSMC,77.60733795166016,77.60733795166016,77.24637358909429,77.24637358909429,31448000.0
2014-02-24,AAPL,16.461223602294922,16.53517635689785,16.301153166580406,16.3239315748608,288909600.0
2014-02-24,TSMC,77.24638366699219,77.96831248630988,76.5244548476745,77.60734807665104,32033000.0
2014-02-25,AAPL,16.289905548095703,16.524240155867165,16.256830308301875,16.518312675619956,231952000.0
2014-02-25,TSMC,77.9682846069336,77.9682846069336,76.88539176517062,77.60732032634593,31499000.0
2014-02-26,AAPL,16.142948150634766,16.381652274243102,16.088342643053956,16.338280156756355,276217200.0
2014-02-26,TSMC,77.60733795166016,77.96830231422601,77.24637358909429,77.60733795166016,34908000.0
2014-02-27,AAPL,16.464967727661133,16.499602768998216,16.10238630473376,16.136398101966723,301882000.0
2014-02-27,TSMC,77.9682846069336,77.9682846069336,77.60732032634593,77.60732032634593,48583000.0
2014-02-28,AAPL,16.420351028442383,16.62348365710542,16.291792739306157,16.508966694081526,371968800.0
2014-02-28,TSMC,77.9682846069336,77.9682846069336,77.60732032634593,77.60732032634593,48583000.0
2014-03-03,AAPL,16.4677734375,16.557950514774912,16.31331723833934,16.33235117736869,238781200.0
2014-03-03,TSMC,77.9682846069336,77.9682846069336,76.88539176517062,77.9682846069336,51435000.0
2014-03-04,AAPL,16.576358795166016,16.620044199572654,16.468084316206763,16.568871535124092,259140000.0
2014-03-04,TSMC,77.60733795166016,77.96830231422601,77.60733795166016,77.96830231422601,47911000.0
2014-03-05,AAPL,16.611312866210938,16.685887201859245,16.510525612421187,16.566380958274014,200062800.0
2014-03-05,TSMC,79.41217041015625,79.41217041015625,78.32927717729048,78.32927717729048,54846000.0
2014-03-06,AAPL,16.561071395874023,16.676211571741895,16.478383238775525,16.624725612416718,185488800.0
2014-03-06,TSMC,81.57795715332031,81.93892156550315,79.41217068022331,79.41217068022331,69737000.0
2014-03-07,AAPL,16.55139923095703,16.599452347983533,16.4144171851568,16.571681325815177,220729600.0
2014-03-07,TSMC,82.66085052490234,83.02181493767483,81.93892169935734,82.29988611212984,65651000.0
2014-03-10,AAPL,16.56637954711914,16.64157878699776,16.48587439978643,16.48649931036912,178584000.0
2014-03-10,TSMC,81.57795715332031,82.66085038986881,81.21699274113749,82.66085038986881,37846000.0
2014-03-11,AAPL,16.727693557739258,16.810381703434317,16.61848254773782,16.707724753832288,279224400.0
2014-03-11,TSMC,82.29988098144531,82.66084537171481,81.93891659117583,81.93891659117583,28415000.0
2014-03-12,AAPL,16.743925094604492,16.76701512534068,16.600079002431578,16.678399466820302,199326400.0
2014-03-12,TSMC,81.57795715332031,81.57795715332031,80.85602832895465,81.21699274113749,18376000.0
2014-03-13,AAPL,16.55794906616211,16.83908875315434,16.51145573290534,16.769818685884896,257742800.0
2014-03-13,TSMC,84.1047134399414,84.82664231067052,83.3827845692123,84.1047134399414,56987000.0
2014-03-14,AAPL,16.37198257446289,16.565441542244827,16.319248458111552,16.49991425758162,237199200.0
2014-03-14,TSMC,83.02178955078125,83.38275385317594,82.29986094599184,83.02178955078125,44655000.0
2014-03-17,AAPL,16.43594741821289,16.536732981913513,16.408176396072168,16.46590312742391,199544800.0
2014-03-17,TSMC,82.29988098144531,83.02180976198431,81.57795220090632,82.66084537171481,33845000.0
2014-03-18,AAPL,16.58135986328125,16.599145656104156,16.387900830169972,16.40974271029082,209647200.0
2014-03-18,TSMC,82.66085052490234,83.02181493767483,81.93892169935734,82.66085052490234,37464000.0
2014-03-19,AAPL,16.57698631286621,16.73237739548361,16.506466410732084,16.608190178064508,224756000.0
2014-03-19,TSMC,82.66085052490234,83.02181493767483,81.93892169935734,82.66085052490234,32171000.0
2014-03-20,AAPL,16.497100830078125,16.620978052425542,16.45497687529789,16.53423216801677,208398400.0
2014-03-20,TSMC,80.85601806640625,81.93891116550991,80.85601806640625,81.57794679914201,45292000.0
2014-03-21,AAPL,16.627216339111328,16.65467573038924,16.423148968246508,16.59788554982364,374046400.0
2014-03-21,TSMC,81.21697998046875,82.29987304687499,80.856015625,82.29987304687499,60088000.0
2014-03-24,AAPL,16.824430465698242,16.865306286375677,16.695560563115656,16.800403901935866,355700800.0
2014-03-24,TSMC,81.21697998046875,81.21697998046875,80.49505126953125,80.49505126953125,28463000.0
2014-03-25,AAPL,17.00540542602539,17.02912036421642,16.836907882261094,16.896507683006103,282293200.0
2014-03-25,TSMC,81.93893432617188,81.93893432617188,80.49507645258295,80.49507645258295,38029000.0
2014-03-26,AAPL,16.84284019470215,17.130534061098455,16.814134298984776,17.053150125220853,299768000.0
2014-03-26,TSMC,83.38277435302734,83.743738744166,82.66084557075006,83.38277435302734,43314000.0
2014-03-27,AAPL,16.77045249938965,16.89651450264668,16.697437923026666,16.850332762266735,222031600.0
2014-03-27,TSMC,83.74373626708984,83.74373626708984,82.29987874524348,82.66084312570507,30745000.0
2014-03-28,AAPL,16.751726150512695,16.816628536063398,16.67028612986288,16.797282969168435,200564000.0
2014-03-28,TSMC,84.82664489746094,84.82664489746094,83.38278711197223,83.74375155834441,43654000.0
2014-03-31,AAPL,16.747982025146484,16.87497885438769,16.722705641701868,16.825677575101768,168669200.0
2014-03-31,TSMC,85.54855346679688,85.54855346679688,84.10469602431928,85.18758910617747,46921000.0
2014-04-01,AAPL,16.90118408203125,16.90804976458361,16.74891257501562,16.779803147217827,200760000.0
2014-04-01,TSMC,86.27049255371094,86.27049255371094,85.54856374573009,85.90952814972051,40015000.0
2014-04-02,AAPL,16.929271697998047,16.95829088030359,16.857816919194818,16.923967456739373,180420800.0
2014-04-02,TSMC,86.63143920898438,87.35336786905924,85.90951054890951,86.99240353902181,43151000.0
2014-04-03,AAPL,16.811952590942383,16.927716059949574,16.77606938172185,16.893081005826158,162344000.0
2014-04-03,TSMC,85.54855346679688,85.90951782741627,84.82662474555808,85.54855346679688,36937000.0
2014-04-04,AAPL,16.594459533691406,16.84970132963191,16.555768405588445,16.843773844807107,275251200.0
2014-04-04,TSMC,85.54855346679688,85.90951782741627,84.82662474555808,85.54855346679688,36937000.0
2014-04-07,AAPL,16.33390998840332,16.56575008444602,16.28461038947483,16.47588463449278,289850400.0
2014-04-07,TSMC,84.82664489746094,85.1876093438331,84.10471600471658,84.82664489746094,45015000.0
2014-04-08,AAPL,16.332971572875977,16.41659623268464,16.18506780895031,16.387577065933453,243888400.0
2014-04-08,TSMC,85.90951538085938,86.27047973119912,84.46565797950039,84.46565797950039,39873000.0
2014-04-09,AAPL,16.547658920288086,16.552963161857033,16.288672618309928,16.308018185502487,206169600.0
2014-04-09,TSMC,85.90951538085938,86.63144408153886,85.90951538085938,86.27047973119912,28578000.0
2014-04-10,AAPL,16.334226608276367,16.607565810639873,16.32455299314154,16.558887779338683,239652000.0
2014-04-10,TSMC,86.27049255371094,86.27049255371094,85.54856374573009,85.90952814972051,25612000.0
2014-04-11,AAPL,16.21347427368164,16.313948246263212,16.136401956299892,16.19443866110971,271717600.0
2014-04-11,TSMC,86.63143920898438,86.63143920898438,85.18758188883463,85.54854621887206,34449000.0
2014-04-14,AAPL,16.27806282043457,16.293039011176013,16.13858444179119,16.28492683842322,205674000.0
2014-04-14,TSMC,86.99241638183594,87.35338076516305,86.63145199850881,86.63145199850881,30297000.0
2014-04-15,AAPL,16.161989212036133,16.276816139634967,15.9551121026432,16.23406891375093,266490000.0
2014-04-15,TSMC,88.4362564086914,88.4362564086914,87.35336347307478,87.71432778494699,28525000.0
2014-04-16,AAPL,16.194744110107422,16.259646468853074,16.042784236647147,16.16478840618127,214765600.0
2014-04-16,TSMC,87.3533935546875,88.43628686321668,87.3533935546875,87.71435799086389,49971000.0
2014-04-17,AAPL,16.379777908325195,16.46777195719219,16.200671924343375,16.22563501145851,284334400.0
2014-04-17,TSMC,86.63143920898438,87.71433219909667,85.90951054890951,86.99240353902181,35783000.0
2014-04-18,AAPL,16.379777908325195,16.46777195719219,16.200671924343375,16.22563501145851,284334400.0
2014-04-18,TSMC,88.79722595214844,88.79722595214844,87.35336861959317,88.43626161900961,32741000.0
2014-04-21,AAPL,16.57417869567871,16.60444436245952,16.3492025727989,16.392263074374505,182548800.0
2014-04-21,TSMC,87.71434783935547,88.07531223375611,87.35338344495483,88.07531223375611,21736000.0
2014-04-22,AAPL,16.590707778930664,16.594763862786237,16.42845109329001,16.48492797823216,202563200.0
2014-04-22,TSMC,87.71434783935547,88.43627662815675,86.99241905055419,87.35338344495483,22674000.0
2014-04-23,AAPL,16.373857498168945,16.57293403784037,16.3644955032427,16.508343271848684,394940000.0
2014-04-23,TSMC,87.3533935546875,88.79725129939308,86.9924291185111,88.79725129939308,31054000.0
2014-04-24,AAPL,17.716209411621094,17.78579276637163,17.496539246696997,17.72993910938404,759911600.0
2014-04-24,TSMC,87.3533935546875,87.3533935546875,86.63146468233471,87.3533935546875,24389000.0
2014-04-25,AAPL,17.846324920654297,17.847883030329186,17.597323996759695,17.61510811061042,390275200.0
2014-04-25,TSMC,85.54855346679688,87.35337526989385,85.18758910617747,87.35337526989385,49361000.0
2014-04-28,AAPL,18.53747940063477,18.589276980336848,17.86536235189166,17.87316456751323,669485600.0
2014-04-28,TSMC,85.90951538085938,86.63144408153886,84.82662232984013,85.54855103051963,28017000.0
2014-04-29,AAPL,18.48255729675293,18.596449294043246,18.394564917896822,18.526554319394805,337377600.0
2014-04-29,TSMC,86.99241638183594,87.35338076516305,85.90952323185458,86.99241638183594,21769000.0
2014-04-30,AAPL,18.41266632080078,18.704104581797132,18.403617616731832,18.49223492519933,456640800.0
2014-04-30,TSMC,85.54855346679688,86.99241090927445,84.46566038493869,86.63144654865506,43654000.0
2014-05-01,AAPL,18.45604133605957,18.559634839898877,18.296280872566054,18.472265680198223,244048000.0
2014-05-01,TSMC,85.54855346679688,86.99241090927445,84.46566038493869,86.63144654865506,43654000.0
2014-05-02,AAPL,18.490358352661133,18.540909436613752,18.400806195069908,18.482871093053447,191514400.0
2014-05-02,TSMC,85.18758392333984,86.2704769393145,84.4656552460234,85.90951260065629,42629000.0
2014-05-05,AAPL,18.75184440612793,18.753094227131584,18.40985838454008,18.414227758768856,287067200.0
2014-05-05,TSMC,84.46566772460938,85.1875965085804,83.74373894063837,84.8266321165949,28604000.0
2014-05-06,AAPL,18.54747009277344,18.859500484444844,18.54747009277344,18.778060460565044,374564400.0
2014-05-06,TSMC,85.18758392333984,85.90951260065629,84.1046909073652,84.4656552460234,27491000.0
2014-05-07,AAPL,18.48255729675293,18.637325097708977,18.339022884541254,18.573670894585184,282864400.0
2014-05-07,TSMC,85.54855346679688,85.90951782741627,84.82662474555808,85.18758910617747,33234000.0
2014-05-08,AAPL,18.44961929321289,18.651062856803357,18.39972928410219,18.45777677555707,230297200.0
2014-05-08,TSMC,86.27049255371094,86.63145695770136,85.90952814972051,86.27049255371094,27052000.0
2014-05-09,AAPL,18.372745513916016,18.39502274765765,18.209267417413923,18.341367358220808,291597600.0
2014-05-09,TSMC,86.63143920898438,86.63143920898438,85.90951054890951,86.63143920898438,22485000.0
2014-05-12,AAPL,18.601482391357425,18.627524997578345,18.43110197906012,18.433927269201583,213208800.0
2014-05-12,TSMC,85.54855346679688,86.63144654865506,84.82662474555808,86.27048218803566,35472000.0
2014-05-13,AAPL,18.630661010742188,18.65513512721992,18.5346480714948,18.575437148467376,159737200.0
2014-05-13,TSMC,86.99241638183594,87.35338076516305,86.2704876151817,86.63145199850881,24007000.0
2014-05-14,AAPL,18.63411521911621,18.744877994970658,18.567281853667897,18.588932358434143,166404000.0
2014-05-14,TSMC,88.07530975341797,88.07530975341797,86.99241660071202,87.35338098494734,32763000.0
2014-05-15,AAPL,18.47565460205078,18.719770683755826,18.451180488956044,18.66015472706576,230846000.0
2014-05-15,TSMC,88.07530975341797,88.07530975341797,86.99241660071202,87.35338098494734,16779000.0
2014-05-16,AAPL,18.748334884643555,18.748961609944462,18.36835334558705,18.4697018648353,276256400.0
2014-05-16,TSMC,88.07530975341797,88.79723852188862,87.35338098494734,88.07530975341797,28390000.0
2014-05-19,AAPL,18.970481872558594,19.05645548887043,18.742680695771785,18.75899733356593,317755200.0
2014-05-19,TSMC,87.3533935546875,88.43628686321668,87.3533935546875,88.07532242704029,18373000.0
2014-05-20,AAPL,18.974245071411133,19.027272043482665,18.849362563932345,18.967969442211036,234836000.0
2014-05-20,TSMC,87.3533935546875,88.07532242704029,87.3533935546875,88.07532242704029,25192000.0
2014-05-21,AAPL,19.024444580078125,19.036680797740996,18.891091256962035,18.94662846947681,196859600.0
2014-05-21,TSMC,86.99241638183594,88.0753095318173,86.99241638183594,88.0753095318173,24178000.0
2014-05-22,AAPL,19.05457305908203,19.13552785185376,18.95510808951551,19.03355095443866,200760000.0
2014-05-22,TSMC,88.07530975341797,88.07530975341797,87.35338098494734,87.71434536918265,26290000.0
2014-05-23,AAPL,19.26982688903809,19.288653783695462,19.029476065655142,19.053950190841704,232209600.0
2014-05-23,TSMC,88.07530975341797,88.4362741376533,87.35338098494734,87.35338098494734,31726000.0
2014-05-26,AAPL,19.26982688903809,19.288653783695462,19.029476065655142,19.053950190841704,232209600.0
2014-05-26,TSMC,88.79722595214844,89.15819028528725,88.0752972858708,88.79722595214844,19792000.0
2014-05-27,AAPL,19.630659103393555,19.637874819546948,19.31688437351472,19.3247284904014,348866000.0
2014-05-27,TSMC,89.15819549560547,89.5191598498387,88.43626678713903,88.43626678713903,18012000.0
2014-05-28,AAPL,19.579835891723633,19.762452575961344,19.57261849668604,19.642903892567578,315481600.0
2014-05-28,TSMC,89.51918029785156,89.51918029785156,88.4362869877969,89.51918029785156,36670000.0
2014-05-29,AAPL,19.93659210205078,19.98334512613147,19.697809829170716,19.700320081144653,376474000.0
2014-05-29,TSMC,88.07530975341797,89.51916729035925,87.71434536918265,89.15820290612393,43028000.0
2014-05-30,AAPL,19.861915588378903,20.212400739726124,19.733267682042023,20.01817459204046,564020800.0
2014-05-30,TSMC,86.27049255371094,88.43627897765347,86.27049255371094,88.07531457366305,69042000.0
2014-06-02,AAPL,19.725427627563477,19.919340452626408,19.532456566164676,19.8920427122552,369350800.0
2014-06-02,TSMC,86.27049255371094,88.43627897765347,86.27049255371094,88.07531457366305,69042000.0
2014-06-03,AAPL,20.00436210632324,20.04201587628886,19.71286629238068,19.71945528319086,292709200.0
2014-06-03,TSMC,88.4362564086914,88.4362564086914,86.63143484933036,86.63143484933036,37556000.0
2014-06-04,AAPL,20.232799530029297,20.329129213666597,19.959502070968828,20.001234600173024,335482000.0
2014-06-04,TSMC,89.15819549560547,89.5191598498387,88.79723114137225,89.15819549560547,33407000.0
2014-06-05,AAPL,20.312183380126953,20.37556641590984,20.163455113474186,20.276099758365294,303805600.0
2014-06-05,TSMC,88.79722595214844,89.15819028528725,87.714332952732,88.79722595214844,19524000.0
2014-06-06,AAPL,20.256330490112305,20.4348700935543,20.22181703395812,20.39219580367168,349938400.0
2014-06-06,TSMC,88.4362564086914,89.15818503243582,88.0752920968192,89.15818503243582,19230000.0
2014-06-09,AAPL,20.580463409423828,20.619999053127227,20.15216199908382,20.36082131679076,301660000.0
2014-06-09,TSMC,88.79722595214844,89.15819028528725,88.43626161900961,88.43626161900961,19684000.0
2014-06-10,AAPL,20.701265335083008,20.87697966339404,20.55190865873944,20.80669426721683,251108000.0
2014-06-10,TSMC,89.88013458251953,89.88013458251953,88.4362769988646,88.79724139477834,25050000.0
2014-06-11,AAPL,20.615598678588867,20.81327681780668,20.529938430883732,20.674901282486456,182724000.0
2014-06-11,TSMC,90.24110412597656,90.24110412597656,89.15821087646485,89.51917529296875,27770000.0
2014-06-12,AAPL,20.270761489868164,20.672706774030473,20.185101239241515,20.655135010892813,218996000.0
2014-06-12,TSMC,89.15819549560547,89.5191598498387,88.79723114137225,89.5191598498387,22138000.0
2014-06-13,AAPL,20.048919677734375,20.303705179032864,19.961062550537125,20.25098989727332,218100000.0
2014-06-13,TSMC,88.79722595214844,89.15819028528725,88.43626161900961,88.79722595214844,17160000.0
2014-06-16,AAPL,20.25098991394043,20.371793673402987,20.086258428710757,20.09943808702915,142244000.0
